neighborhood	logFC	logCPM	F	PValue	FDR	Nhood	SpatialFDR	finalIdent	finalIdent_fraction
1918	0.291847746	9.326921729	0.058842146	0.811056182	0.995803853	1918	0.99284724	CD8 Activated	0.96460177
1897	0.253319526	8.02214631	0.058180752	0.812099428	0.995803853	1897	0.99284724	Intermediate Monocytes	0.860946746
44	0.276166963	9.346457507	0.057539894	0.813116302	0.995803853	44	0.99284724	CD8 Activated	0.925417076
884	0.276177319	8.210739478	0.056720156	0.814487497	0.995803853	884	0.99284724	Mixed	0.622047244
1824	0.277270633	8.290293672	0.056528209	0.814800202	0.995803853	1824	0.99284724	CD14 Monocytes	0.959578207
1929	-0.246720712	8.227335887	0.056468653	0.814829579	0.995803853	1929	0.99284724	cDC	1
45	-0.304010524	8.679345753	0.056396977	0.815011066	0.995803853	45	0.99284724	CD14 Monocytes	0.992492492
921	0.330031076	9.162921579	0.056375926	0.815044916	0.995803853	921	0.99284724	CD4 Activated	0.814004376
2207	-0.278239754	8.86025846	0.056228781	0.815281708	0.995803853	2207	0.99284724	CD8 Activated	0.980044346
196	0.318236996	9.171833989	0.056082152	0.815517995	0.995803853	196	0.99284724	CD8 Activated	0.870495495
536	0.248228726	8.695487575	0.0559476	0.815671949	0.995803853	536	0.99284724	CD16 Monocytes	0.99669967
1713	-0.294731927	8.352762942	0.055827624	0.815928936	0.995803853	1713	0.99284724	CD14 Monocytes	0.985049834
379	-0.298545073	9.672003414	0.055176225	0.816919688	0.995803853	379	0.99284724	CD4 Naive	0.815205913
1838	-0.219006301	8.607948734	0.054671955	0.817742211	0.995803853	1838	0.99284724	CD4 Activated	0.95154185
830	-0.274439104	9.502885679	0.054487719	0.81804372	0.995803853	830	0.99284724	CD16 NK	1
780	0.286859384	8.914990977	0.053702644	0.819399172	0.995803853	780	0.99284724	CD8 Activated	0.934285714
1763	-0.324305878	8.00507507	0.053670229	0.819452664	0.995803853	1763	0.99284724	CD16 NK	0.940186916
1418	-0.297930196	7.969379647	0.053570709	0.819617004	0.995803853	1418	0.99284724	Intermediate Monocytes	0.82983683
315	0.307074672	8.344729439	0.052566542	0.821284308	0.995803853	315	0.99284724	CD16 NK	0.858381503
1695	-0.33833305	9.102127386	0.052530252	0.821344878	0.995803853	1695	0.99284724	CD16 NK	0.993435449
1420	-0.221759954	8.54829446	0.052080112	0.82203448	0.995803853	1420	0.99284724	CD16 Monocytes	0.985943775
1006	0.268799071	9.305947483	0.051948056	0.82225616	0.995803853	1006	0.99284724	Mixed	0.591414944
296	0.249785981	8.911097853	0.051420864	0.823148039	0.995803853	296	0.99284724	Mixed	0.526213592
436	0.270616519	9.301557638	0.051308141	0.823334607	0.995803853	436	0.99284724	CD8 Activated	0.970930233
1349	0.274380204	8.227411254	0.051022912	0.823880443	0.995803853	1349	0.99284724	Mixed	0.501193317
1	-0.276403158	8.310087593	0.050783356	0.82428703	0.995803853	1	0.99284724	CD8 Activated	0.997797357
1657	0.241272468	8.26005313	0.049541458	0.826349321	0.995803853	1657	0.99284724	Mixed	0.612299465
1884	-0.23168651	8.53092331	0.048768132	0.827688605	0.995803853	1884	0.99284724	Mixed	0.648910412
1463	-0.240652332	8.582149734	0.04865482	0.827937162	0.995803853	1463	0.99284724	CD4 Activated	0.809895833
461	-0.297053827	8.039724043	0.047603008	0.829783584	0.995803853	461	0.99284724	CD14 Monocytes	1
592	0.310382946	8.501227017	0.04720046	0.8304929	0.995803853	592	0.99284724	CD14 Monocytes	0.993984962
1883	0.27492025	9.066657475	0.046963354	0.830912185	0.995803853	1883	0.99284724	CD4 Activated	0.737704918
1588	0.272681247	8.554714079	0.046715943	0.831350878	0.995803853	1588	0.99284724	CD4 Activated	0.752351097
313	-0.235129812	9.130147587	0.046101356	0.832386306	0.995803853	313	0.99284724	CD8 Activated	0.806916427
22	0.26663241	9.597384863	0.045707025	0.833093211	0.995803853	22	0.99284724	CD4 Activated	0.928895613
980	0.224281875	8.036718556	0.045235513	0.833942685	0.995803853	980	0.99284724	CD16 Monocytes	0.776041667
2085	-0.230657874	8.129468443	0.045041266	0.834293989	0.995803853	2085	0.99284724	Memory B Cells	0.869426752
1915	0.244643163	8.232044626	0.04462374	0.835106608	0.995803853	1915	0.99284724	CD4 Activated	0.727868852
654	-0.281942118	7.202816488	0.044580723	0.835130082	0.995803853	654	0.99284724	CD8 Activated	0.86259542
109	0.256186014	9.821475194	0.044317576	0.835609842	0.995803853	109	0.99284724	CD4 Activated	0.713765477
1111	-0.228987807	8.997529927	0.044263232	0.835709106	0.995803853	1111	0.99284724	CD16 NK	0.996978852
2220	-0.252991976	8.327810562	0.044094195	0.83607653	0.995803853	2220	0.99284724	CD16 NK	0.884773663
2024	-0.262557011	8.951875704	0.04389173	0.836447515	0.995803853	2024	0.99284724	CD16 NK	1
1491	-0.302814279	8.32625615	0.043886754	0.836456644	0.995803853	1491	0.99284724	CD16 NK	0.786082474
255	-0.209414392	8.141875041	0.043169189	0.837721196	0.995803853	255	0.99284724	Mixed	0.672330097
1381	0.213106147	8.378852846	0.043113883	0.837823616	0.995803853	1381	0.99284724	Mixed	0.494296578
1963	0.257780392	9.497316535	0.042852006	0.83830995	0.995803853	1963	0.99284724	CD8 Activated	0.99424626
1910	0.281513082	8.812878447	0.042740938	0.838573377	0.995803853	1910	0.99284724	CD4 Naive	0.908931699
1984	-0.18628256	8.511024292	0.042475169	0.839011437	0.995803853	1984	0.99284724	CD4 Activated	0.941326531
1364	0.25203872	8.159177616	0.042282363	0.839428831	0.995803853	1364	0.99284724	Mixed	0.591880342
2114	0.209296235	8.579958508	0.04215384	0.839612546	0.995803853	2114	0.99284724	CD4 Activated	0.890946502
1561	0.202329761	8.118767136	0.041843743	0.840194913	0.995803853	1561	0.99284724	Intermediate Monocytes	0.966759003
1073	-0.24062795	9.29014672	0.041541947	0.840763861	0.995803853	1073	0.99284724	CD4 Activated	0.756493506
585	0.223740916	8.196598945	0.041493749	0.840854922	0.995803853	585	0.99284724	CD4 Activated	0.74537037
1183	-0.264968038	7.831383876	0.041328045	0.841224744	0.995803853	1183	0.99284724	CD16 NK	0.714285714
742	-0.228022776	9.041969147	0.041149693	0.841506571	0.995803853	742	0.99284724	CD8 Activated	0.828488372
712	0.288177834	8.156854728	0.041079766	0.841695514	0.995803853	712	0.99284724	CD14 Monocytes	1
367	0.232709188	8.725510617	0.040806473	0.842215434	0.995803853	367	0.99284724	CD8 Activated	0.995341615
1396	-0.281691798	9.543540471	0.040803133	0.842221799	0.995803853	1396	0.99284724	CD4 Activated	0.78817734
2190	-0.236421194	7.958025743	0.040654159	0.842450138	0.995803853	2190	0.99284724	CD16 NK	0.994750656
1950	-0.431032457	9.14648302	0.040600004	0.842609429	0.995803853	1950	0.99284724	CD4 Activated	0.926267281
1193	0.184989562	8.639929858	0.040561275	0.842627668	0.995803853	1193	0.99284724	Intermediate Monocytes	0.781368821
790	-0.257811462	8.820229711	0.04017031	0.843432762	0.995803853	790	0.99284724	CD4 Activated	0.873862159
1943	0.201760065	8.227172154	0.03955091	0.844572647	0.995803853	1943	0.99284724	CD4 Activated	0.927107062
604	-0.242074715	9.068661621	0.039384213	0.844903106	0.995803853	604	0.99284724	CD4 Naive	0.863636364
1384	-0.200001415	8.970324618	0.039226808	0.845202025	0.995803853	1384	0.99284724	CD16 NK	1
1076	0.309713399	8.19613712	0.039229797	0.845251034	0.995803853	1076	0.99284724	CD16 NK	0.927404719
21	-0.276753155	9.254812266	0.039151114	0.845404175	0.995803853	21	0.99284724	CD4 Naive	0.929799427
1486	0.242065213	8.038993033	0.038812603	0.846064851	0.995803853	1486	0.99284724	CD14 Monocytes	0.918803419
1466	-0.202496901	7.901365941	0.038702937	0.846225085	0.995803853	1466	0.99284724	Mixed	0.613707165
1342	0.211125682	8.2253826	0.038518458	0.846587067	0.995803853	1342	0.99284724	CD16 NK	0.995
1798	0.24982921	9.485924944	0.038464544	0.846718997	0.995803853	1798	0.99284724	CD4 Naive	0.870588235
1942	-0.212539567	9.089223437	0.038383143	0.846853153	0.995803853	1942	0.99284724	CD4 Activated	0.922716628
984	0.23753784	8.885924174	0.038217799	0.847233044	0.995803853	984	0.99284724	CD8 Naive	0.961956522
851	0.252060639	8.117456924	0.03783017	0.84799944	0.995803853	851	0.99284724	MAIT	0.918918919
1389	-0.192384587	8.703071993	0.037091272	0.849418481	0.995803853	1389	0.99284724	CD16 Monocytes	0.998204668
836	-0.208192976	8.836204734	0.036932138	0.849737672	0.995803853	836	0.99284724	CD8 Activated	0.770072993
1142	-0.276265216	9.58568827	0.036861865	0.849931944	0.995803853	1142	0.99284724	CD4 Naive	0.775564409
2001	-0.2257093	7.785249769	0.03673437	0.850135355	0.995803853	2001	0.99284724	CD14 Monocytes	0.936507937
558	-0.245740903	9.196516538	0.03661187	0.850415622	0.995803853	558	0.99284724	Activated B Cells	0.974683544
432	0.198710744	8.750254575	0.036491854	0.850624538	0.995803853	432	0.99284724	CD16 NK	0.998435055
2091	0.197539463	8.917602489	0.036416226	0.850777433	0.995803853	2091	0.99284724	CD4 Activated	0.88820827
915	0.210658783	8.757144223	0.036020403	0.851622742	0.995803853	915	0.99284724	Activated B Cells	0.889502762
1419	0.209158543	8.246209584	0.035685066	0.852266409	0.995803853	1419	0.99284724	Mixed	0.644067797
1811	0.209417169	9.028040896	0.035672749	0.852289369	0.995803853	1811	0.99284724	CD16 Monocytes	0.998272884
1582	-0.216861234	8.991013056	0.035574448	0.852490859	0.995803853	1582	0.99284724	CD4 Activated	0.742857143
2035	-0.193140616	8.862493388	0.035497244	0.852648656	0.995803853	2035	0.99284724	CD4 Activated	0.906832298
431	0.203392127	8.714499959	0.035138109	0.853413106	0.995803853	431	0.99284724	CD16 NK	0.958974359
876	-0.209808852	8.882690971	0.035127274	0.853413572	0.995803853	876	0.99284724	Mixed	0.501075269
1201	0.212850662	9.33038982	0.035095302	0.853474981	0.995803853	1201	0.99284724	Mixed	0.65984252
76	-0.253484113	9.84403344	0.034537637	0.854677284	0.995803853	76	0.99284724	CD8 Activated	0.943645084
1394	0.259283461	7.095228938	0.034176892	0.855382077	0.995803853	1394	0.99284724	CD8 Activated	0.741444867
2160	0.236661676	7.962541247	0.03413417	0.855522047	0.995803853	2160	0.99284724	CD14 Monocytes	0.888077859
1434	-0.260913316	9.107916242	0.034133554	0.855523335	0.995803853	1434	0.99284724	CD8 Activated	0.975116641
811	0.20404291	8.365324903	0.033659694	0.856514501	0.995803853	811	0.99284724	Mixed	0.6692607
1960	-0.404834614	9.357266346	0.033395045	0.857076346	0.995803853	1960	0.99284724	CD4 Activated	0.932938856
353	0.230039332	8.690172742	0.033332032	0.857209674	0.995803853	353	0.99284724	CD8 Activated	0.76443418
401	-0.196035089	8.402041285	0.033277926	0.857278278	0.995803853	401	0.99284724	Mixed	0.687600644
1644	-0.207697156	8.374237049	0.033273297	0.857334071	0.995803853	1644	0.99284724	Mixed	0.536127168
976	-0.251970753	9.527732205	0.03302411	0.857863094	0.995803853	976	0.99284724	CD4 Naive	0.932801822
1260	-0.210959366	9.012071986	0.032462472	0.859015466	0.995803853	1260	0.99284724	CD4 Activated	0.741452991
496	-0.204664915	8.301778302	0.032372092	0.859247139	0.995803853	496	0.99284724	Mixed	0.699669967
1007	-0.199331902	8.332302908	0.03198443	0.860067199	0.995803853	1007	0.99284724	CD16 Monocytes	1
1223	0.242896854	8.093303491	0.031933125	0.860203928	0.995803853	1223	0.99284724	CD8 Activated	0.882899628
2155	-0.223543687	7.897728961	0.031910075	0.860230845	0.995803853	2155	0.99284724	Intermediate Monocytes	0.869791667
1175	-0.238162358	9.334551868	0.03184998	0.860384009	0.995803853	1175	0.99284724	Mixed	0.461247637
2235	0.253110035	7.549099496	0.031835437	0.860415533	0.995803853	2235	0.99284724	CD16 NK	0.872
440	-0.179411472	8.783061511	0.031464645	0.861172856	0.995803853	440	0.99284724	Mixed	0.510204082
1684	0.19870104	9.485605452	0.031293886	0.861545942	0.995803853	1684	0.99284724	CD8 Activated	0.857142857
1937	-0.247126373	9.531859229	0.031039566	0.862152138	0.995803853	1937	0.99284724	Mixed	0.625146886
1852	-0.21227392	8.318063427	0.031024099	0.862186114	0.995803853	1852	0.99284724	CD14 Monocytes	0.961832061
2044	-0.187697292	7.678639509	0.030955992	0.862287305	0.995803853	2044	0.99284724	cDC	0.707224335
2204	-0.198972018	7.944676077	0.030834714	0.862554417	0.995803853	2204	0.99284724	CD4 Activated	0.828313253
462	-0.236753304	9.594813311	0.030723088	0.862849082	0.995803853	462	0.99284724	CD8 Activated	0.857142857
736	-0.26703478	9.057185525	0.030619518	0.863077967	0.995803853	736	0.99284724	CD16 NK	0.99537037
1804	-0.214806215	8.660790403	0.030596335	0.863129256	0.995803853	1804	0.99284724	CD16 NK	0.985759494
1814	0.176724188	8.413304833	0.030397019	0.863522968	0.995803853	1814	0.99284724	Mixed	0.688495575
1709	0.183332707	9.191299344	0.030333646	0.863663798	0.995803853	1709	0.99284724	CD4 Activated	0.712427746
1229	-0.166687234	8.265253767	0.030168248	0.864032066	0.995803853	1229	0.99284724	CD4 Activated	0.943699732
85	0.19403011	9.465072006	0.030141154	0.864092492	0.995803853	85	0.99284724	Mixed	0.56302521
1081	-0.165466916	8.290385576	0.029863061	0.864714329	0.995803853	1081	0.99284724	CD16 NK	0.925675676
1211	-0.23816154	8.786664058	0.029869948	0.864746529	0.995803853	1211	0.99284724	CD8 Activated	0.947030498
2191	-0.18079367	8.394525707	0.029807211	0.864839573	0.995803853	2191	0.99284724	CD8 Naive	0.778443114
2027	0.205311307	8.387591434	0.029742365	0.865032675	0.995803853	2027	0.99284724	CD14 Monocytes	0.988255034
2111	-0.232791978	8.872155348	0.029659263	0.8652194	0.995803853	2111	0.99284724	CD8 Activated	0.979381443
1983	0.235089781	8.505285878	0.029604163	0.865343354	0.995803853	1983	0.99284724	CD14 Monocytes	0.979487179
201	-0.216838468	8.164529797	0.029552773	0.865459068	0.995803853	201	0.99284724	Mixed	0.684108527
1687	0.164621992	8.668356077	0.029381949	0.865797225	0.995803853	1687	0.99284724	Mixed	0.520342612
1822	-0.256317436	8.315202239	0.028823421	0.867112673	0.995803853	1822	0.99284724	CD14 Monocytes	0.997555012
1360	0.193038031	8.285583459	0.028744817	0.867289135	0.995803853	1360	0.99284724	Mixed	0.542600897
415	0.230126558	8.420044513	0.028449992	0.86796767	0.995803853	415	0.99284724	CD14 Monocytes	0.941964286
1149	-0.224716896	9.152274823	0.028165974	0.868621828	0.995803853	1149	0.99284724	CD4 Activated	0.719178082
346	-0.233315425	8.12511677	0.028101442	0.868770932	0.995803853	346	0.99284724	CD14 Monocytes	0.970749543
1761	0.167872854	7.982226423	0.027913338	0.869160557	0.995803853	1761	0.99284724	CD4 Activated	0.92816092
927	-0.198690183	9.290894555	0.027690818	0.86967804	0.995803853	927	0.99284724	CD4 Activated	0.8
1170	-0.181224815	8.740304823	0.027449238	0.870254912	0.995803853	1170	0.99284724	CD4 Activated	0.944680851
2101	0.216249185	9.266376374	0.027399024	0.870405449	0.995803853	2101	0.99284724	CD8 Activated	0.979816514
229	-0.188233226	8.709111871	0.026998441	0.871347265	0.995803853	229	0.99284724	Activated B Cells	0.87150838
1101	0.170095553	8.31101243	0.026382253	0.872765431	0.995803853	1101	0.99284724	CD4 Activated	0.921760391
1613	0.208459147	8.923910135	0.026310721	0.872981083	0.995803853	1613	0.99284724	CD4 Naive	0.912434326
1252	-0.195107438	8.405856367	0.026308084	0.872987391	0.995803853	1252	0.99284724	CD14 Monocytes	0.935534591
1054	0.25759324	8.221661416	0.026190937	0.87326789	0.995803853	1054	0.99284724	Mixed	0.666666667
121	0.184004728	9.377286607	0.026083046	0.873482361	0.995803853	121	0.99284724	CD16 NK	0.990410959
148	0.192305377	9.349292933	0.0260347	0.873598598	0.995803853	148	0.99284724	Mixed	0.540785498
2074	-0.324843131	9.071714471	0.02598401	0.873764941	0.995803853	2074	0.99284724	CD4 Activated	0.928909953
841	-0.230517067	8.68294212	0.025916688	0.873927092	0.995803853	841	0.99284724	CD8 Activated	0.893023256
677	-0.166876978	8.238376699	0.025868681	0.8739986	0.995803853	677	0.99284724	CD16 Monocytes	0.743697479
2162	0.164987021	8.298121387	0.025733726	0.874324731	0.995803853	2162	0.99284724	CD16 Monocytes	1
824	-0.22548013	9.11563648	0.025638109	0.874600379	0.995803853	824	0.99284724	CD4 Naive	0.94599018
1691	-0.182696929	9.85031199	0.025571514	0.874717896	0.995803853	1691	0.99284724	Mixed	0.590697674
2245	-0.192000165	9.11102941	0.025236707	0.87553346	0.995803853	2245	0.99284724	Activated B Cells	0.950323974
495	0.180900886	7.979113657	0.024819647	0.876557193	0.995803853	495	0.99284724	Intermediate Monocytes	0.787280702
1250	0.179298151	8.992948638	0.024767213	0.876688363	0.995803853	1250	0.99284724	Mixed	0.605200946
2145	-0.172063744	8.238587254	0.024527073	0.877280634	0.995803853	2145	0.99284724	CD4 Naive	0.980609418
233	-0.165200416	8.374336488	0.024383202	0.877638007	0.995803853	233	0.99284724	CD14 Monocytes	0.981395349
708	0.186188303	8.753380998	0.024238148	0.878042211	0.995803853	708	0.99284724	Mixed	0.642994242
460	0.226915041	9.554536517	0.023946579	0.878771769	0.995803853	460	0.99284724	CD16 NK	0.996825397
492	0.158664522	8.898492779	0.023881623	0.878892444	0.995803853	492	0.99284724	Mixed	0.619902121
1639	-0.186912616	8.269165614	0.023680273	0.879442103	0.995803853	1639	0.99284724	CD14 Monocytes	1
1136	0.145647304	8.617673695	0.023514415	0.879819406	0.995803853	1136	0.99284724	CD8 Activated	0.8671875
1405	-0.178208381	8.233956715	0.023073986	0.880980073	0.995803853	1405	0.99284724	CD16 NK	0.984126984
49	-0.149017755	8.677397656	0.022614911	0.882121904	0.995803853	49	0.99284724	CD8 Activated	0.785714286
1445	0.160354923	7.692322725	0.022588822	0.882189377	0.995803853	1445	0.99284724	Mixed	0.660583942
994	0.162955024	8.548536566	0.022260823	0.883082093	0.995803853	994	0.99284724	CD14 Monocytes	0.924561404
1821	-0.168037969	8.244505377	0.021693219	0.884544373	0.995803853	1821	0.99284724	Mixed	0.351535836
450	0.214023174	9.40484689	0.02142547	0.885279974	0.995803853	450	0.99284724	CD8 Activated	0.96010296
1048	0.197174866	7.806479462	0.021359833	0.885454511	0.995803853	1048	0.99284724	CD16 Monocytes	0.994535519
1678	0.248210743	8.875767352	0.021173783	0.885950743	0.995803853	1678	0.99284724	CD14 Monocytes	1
655	-0.158591104	9.135802907	0.021053178	0.886233781	0.995803853	655	0.99284724	CD8 Activated	0.868501529
1167	0.162257232	8.499487868	0.02086219	0.886786838	0.995803853	1167	0.99284724	Mixed	0.431952663
523	0.21125096	8.390054834	0.020777625	0.887014849	0.995803853	523	0.99284724	GDT	0.710182768
280	-0.144447275	8.148500916	0.020584029	0.887499257	0.995803853	280	0.99284724	Mixed	0.698412698
284	0.191900245	9.269696694	0.020584267	0.887537986	0.995803853	284	0.99284724	CD4 Naive	0.886058981
1572	-0.16005056	9.186557358	0.020555011	0.887578013	0.995803853	1572	0.99284724	Mixed	0.485245902
1417	0.175853188	8.454727644	0.020540029	0.887658028	0.995803853	1417	0.99284724	CD14 Monocytes	0.994423792
1160	0.202436888	8.178001723	0.020224276	0.888518687	0.995803853	1160	0.99284724	CD14 Monocytes	0.997474747
1633	-0.204110776	9.425171497	0.019864955	0.889506493	0.995803853	1633	0.99284724	CD4 Activated	0.777777778
856	0.138980826	8.563333029	0.019821349	0.889588364	0.995803853	856	0.99284724	CD14 Monocytes	0.907356948
1753	-0.152144291	8.210148332	0.019779688	0.889703653	0.995803853	1753	0.99284724	CD8 Activated	0.743589744
387	-0.203487116	9.489070904	0.019782486	0.889734492	0.995803853	387	0.99284724	CD8 Activated	0.961275626
2079	-0.178485023	8.950079643	0.019586078	0.890279454	0.995803853	2079	0.99284724	Mixed	0.554775281
1489	0.164261077	9.224690313	0.0193898	0.890788655	0.995803853	1489	0.99284724	CD4 Activated	0.702075702
1235	0.198095354	9.202564841	0.019181402	0.891411152	0.995803853	1235	0.99284724	CD16 NK	0.997959184
1532	0.169971526	8.410209055	0.019142519	0.891520527	0.995803853	1532	0.99284724	CD14 Monocytes	0.998130841
1038	-0.295610591	8.917608372	0.019034238	0.891825717	0.995803853	1038	0.99284724	CD4 Activated	0.944444444
1540	-0.151813748	9.520883589	0.018879146	0.892226713	0.995803853	1540	0.99284724	CD16 NK	0.999016716
1275	-0.135452874	8.823821659	0.018862435	0.892274107	0.995803853	1275	0.99284724	CD4 Activated	0.903353057
309	-0.150172339	8.981730126	0.018774746	0.892523148	0.995803853	309	0.99284724	Mixed	0.669354839
1030	-0.204809416	9.281361398	0.018413487	0.893592655	0.995803853	1030	0.99284724	CD8 Activated	0.963636364
1359	0.178491746	8.312045231	0.018376639	0.893698489	0.995803853	1359	0.99284724	CD14 Monocytes	1
1718	-0.18639572	9.057952449	0.018372705	0.893709795	0.995803853	1718	0.99284724	CD8 Activated	0.989928058
822	-0.152009784	9.459247289	0.018207344	0.894149138	0.995803853	822	0.99284724	CD4 Activated	0.874074074
1248	0.163674942	7.488783295	0.017788398	0.895366341	0.995803853	1248	0.99284724	Intermediate Monocytes	0.819494585
1902	0.191293232	8.67029767	0.017674311	0.895736767	0.995803853	1902	0.99284724	CD4 Naive	0.980176211
1355	0.165027635	8.291732812	0.017670288	0.895748561	0.995803853	1355	0.99284724	CD14 Monocytes	1
2090	-0.136228612	8.556267216	0.017377709	0.896573812	0.995803853	2090	0.99284724	Mixed	0.668627451
962	0.169742447	8.32411564	0.017217814	0.897083799	0.995803853	962	0.99284724	MAIT	0.798634812
1004	-0.210425822	8.82610351	0.017075248	0.897508201	0.995803853	1004	0.99284724	CD4 Activated	0.813559322
35	0.14374309	9.189316715	0.016983562	0.897746386	0.995803853	35	0.99284724	CD8 Activated	0.967901235
1098	0.141224907	8.118376099	0.016914962	0.897951879	0.995803853	1098	0.99284724	Mixed	0.635869565
544	-0.169701729	9.14483008	0.016705644	0.898616937	0.995803853	544	0.99284724	CD8 Activated	0.93812709
720	0.134636987	8.364976512	0.016632038	0.8988039	0.995803853	720	0.99284724	CD4 Activated	0.834101382
1279	-0.154690535	8.957245556	0.016520199	0.899177938	0.995803853	1279	0.99284724	CD8 Activated	0.977728285
1593	-0.183485016	8.254279035	0.016386324	0.899584926	0.995803853	1593	0.99284724	CD4 Activated	0.932330827
852	0.113950919	8.591064851	0.016328362	0.89972666	0.995803853	852	0.99284724	CD14 Monocytes	0.896694215
1470	0.149121457	9.43464405	0.016142683	0.900295177	0.995803853	1470	0.99284724	CD16 NK	0.998682477
268	0.119057092	8.589851402	0.016016409	0.900683708	0.995803853	268	0.99284724	CD16 Monocytes	0.761726079
465	0.158185572	8.750083793	0.01594793	0.900929643	0.995803853	465	0.99284724	CD14 Monocytes	0.996073298
314	0.141073224	9.809098705	0.015874915	0.901120923	0.995803853	314	0.99284724	CD4 Activated	0.921306607
467	0.164728305	9.198347132	0.015852882	0.901223659	0.995803853	467	0.99284724	CD8 Activated	0.892601432
531	0.123187764	8.675586408	0.015779156	0.901417943	0.995803853	531	0.99284724	CD14 Monocytes	0.946996466
717	-0.130190597	8.888512042	0.015607693	0.901952074	0.995803853	717	0.99284724	Mixed	0.437908497
2217	-0.175057763	8.917610743	0.015591901	0.902035605	0.995803853	2217	0.99284724	CD8 Naive	0.844660194
256	-0.113986281	8.727325377	0.015494743	0.90230556	0.995803853	256	0.99284724	Mixed	0.629778672
206	0.134290354	8.926934595	0.015375515	0.902680116	0.995803853	206	0.99284724	CD16 NK	0.99845679
1941	0.127508165	8.148284909	0.015340295	0.902791045	0.995803853	1941	0.99284724	CD16 Monocytes	0.975757576
1851	0.131447087	9.015662984	0.015025054	0.903789724	0.995803853	1851	0.99284724	CD16 NK	0.957952468
973	-0.118970344	8.100899684	0.014913908	0.90414437	0.995803853	973	0.99284724	cDC	0.965625
2055	0.154355731	8.92365336	0.014336868	0.906040306	0.995803853	2055	0.99284724	CD8 Activated	0.987068966
396	0.163435349	9.114276989	0.014296446	0.906172192	0.995803853	396	0.99284724	CD8 Naive	0.967532468
1034	-0.136712371	8.828736488	0.01419881	0.906489201	0.995803853	1034	0.99284724	CD16 NK	0.963434022
739	0.152320358	9.514781142	0.014180516	0.906534496	0.995803853	739	0.99284724	CD8 Activated	0.931899642
2110	0.12989588	9.287912354	0.014077481	0.906857457	0.995803853	2110	0.99284724	CD4 Activated	0.790728477
686	0.132869412	9.393021479	0.014046469	0.906959601	0.995803853	686	0.99284724	CD4 Activated	0.868162693
332	-0.122922871	8.302657631	0.013630494	0.908340925	0.995803853	332	0.99284724	Memory B Cells	0.75698324
1121	-0.15695108	7.66812268	0.013478066	0.908884189	0.995803853	1121	0.99284724	CD14 Monocytes	0.832061069
969	-0.111956949	8.826606402	0.013358516	0.90925567	0.995803853	969	0.99284724	CD16 Monocytes	0.9875
116	0.120593475	8.684468999	0.013314778	0.909403652	0.995803853	116	0.99284724	CD16 NK	1
34	-0.195005995	7.610823961	0.013323927	0.909404245	0.995803853	34	0.99284724	CD8 Activated	0.732891832
954	0.119481799	8.406771617	0.013232083	0.909684116	0.995803853	954	0.99284724	CD4 Activated	0.776785714
598	0.144672424	8.750290182	0.013198884	0.909828383	0.995803853	598	0.99284724	CD8 Activated	0.942477876
2206	0.145656734	8.293011755	0.013167509	0.909935124	0.995803853	2206	0.99284724	CD14 Monocytes	1
735	-0.137694034	9.109117787	0.012777505	0.911243274	0.995803853	735	0.99284724	CD8 Activated	0.991094148
1604	-0.12374748	8.496639024	0.012752356	0.911357835	0.995803853	1604	0.99284724	CD8 Naive	0.942675159
552	0.125340287	7.847612133	0.012736594	0.911383533	0.995803853	552	0.99284724	Intermediate Monocytes	0.834254144
58	0.12079703	8.315271036	0.012623302	0.911776781	0.995803853	58	0.99284724	Mixed	0.638636364
1720	-0.137479346	7.768516102	0.012617234	0.911797894	0.995803853	1720	0.99284724	Mixed	0.590529248
2103	0.11740375	8.940346974	0.012505627	0.912187139	0.995803853	2103	0.99284724	CD4 Activated	0.834302326
566	0.106203883	8.66772374	0.012351963	0.912725959	0.995803853	566	0.99284724	Mixed	0.566878981
761	-0.126870378	8.190742169	0.012258218	0.913058971	0.995803853	761	0.99284724	Mixed	0.434163701
2032	0.111834965	8.107504725	0.012060875	0.91375604	0.995803853	2032	0.99284724	CD4 Activated	0.910404624
530	0.143071967	8.740634235	0.01174183	0.914929236	0.995803853	530	0.99284724	CD14 Monocytes	0.992217899
433	0.12601879	9.847102675	0.011717239	0.914988416	0.995803853	433	0.99284724	CD4 Activated	0.759698276
932	-0.103691712	8.470899961	0.011646349	0.915244914	0.995803853	932	0.99284724	CD4 Activated	0.962593516
2078	-0.105562441	8.791513664	0.011641106	0.915263916	0.995803853	2078	0.99284724	CD16 NK	0.989583333
490	0.127395134	9.60770149	0.011347527	0.916334913	0.995803853	490	0.99284724	Mixed	0.605442177
2033	-0.121811001	7.676974611	0.011183356	0.916939942	0.995803853	2033	0.99284724	Intermediate Monocytes	0.74829932
319	-0.136882085	8.444175844	0.011030302	0.917536752	0.995803853	319	0.99284724	CD14 Monocytes	0.853736089
829	-0.132756598	8.383561707	0.010944772	0.917855852	0.995803853	829	0.99284724	CD14 Monocytes	0.906687403
1493	0.12322859	8.749434254	0.010875125	0.918116629	0.995803853	1493	0.99284724	CD14 Monocytes	0.962043796
695	-0.141187613	8.087283225	0.010852453	0.918201702	0.995803853	695	0.99284724	CD14 Monocytes	0.937119675
777	-0.104499878	9.031086875	0.010587974	0.919172717	0.995803853	777	0.99284724	Mixed	0.5
1133	0.118414993	8.657817365	0.010556131	0.919321962	0.995803853	1133	0.99284724	CD16 NK	0.963190184
