neighborhood	logFC	logCPM	F	PValue	FDR	Nhood	SpatialFDR	finalIdent	finalIdent_fraction
1030	1.995443801	9.453931043	1.684993107	0.218583956	0.987779573	1030	0.966483025	CD4 Naive	0.894833948
286	-1.544796694	9.731572716	1.680079451	0.219214819	0.987779573	286	0.966483025	Activated B Cells	0.99577167
525	-1.621723085	9.851566382	1.65234243	0.22282134	0.987779573	525	0.966483025	Activated B Cells	0.890410959
505	-1.517008121	10.35890442	1.655683835	0.2230091	0.987779573	505	0.966483025	CD8 Activated	0.903522205
55	3.058203786	9.656775789	1.65231578	0.223450807	0.987779573	55	0.966483025	CD14 Monocytes	0.984152139
750	1.36134461	10.15236225	1.643502347	0.223859079	0.987779573	750	0.966483025	Mixed	0.687799043
678	-1.833958594	9.259104782	1.643452923	0.224618686	0.987779573	678	0.966483025	CD8 Activated	0.816053512
410	2.620368943	9.720094374	1.641926571	0.224820632	0.987779573	410	0.966483025	CD14 Monocytes	0.99847561
459	-1.57607381	9.857616726	1.63493127	0.225125323	0.987779573	459	0.966483025	Activated B Cells	0.986434109
244	-1.514388189	10.20899508	1.637901154	0.225354378	0.987779573	244	0.966483025	Activated B Cells	0.945103858
86	-1.275903279	9.851032272	1.623126587	0.226577717	0.987779573	86	0.969092659	CD16 NK	0.770623742
350	-1.71544545	9.706695167	1.61653343	0.228215934	0.987779573	350	0.973673107	CD14 Monocytes	0.988479263
547	1.808462509	9.509103888	1.595284171	0.230490626	0.987779573	547	0.975754726	CD4 Naive	0.774703557
271	1.410535871	10.31597456	1.575784303	0.233191774	0.987779573	271	0.975754726	CD4 Naive	0.725995316
960	3.115772291	9.709782594	1.578228621	0.233467793	0.987779573	960	0.975754726	CD14 Monocytes	0.989409985
1190	-1.233450133	9.003468334	1.567168343	0.234272479	0.987779573	1190	0.975754726	CD56 NK	0.84083045
149	-1.079951513	10.53069332	1.558819186	0.235450179	0.987779573	149	0.975754726	CD16 NK	0.953626635
972	-1.103898183	8.962177409	1.556209444	0.235819916	0.987779573	972	0.975754726	Mixed	0.542124542
463	1.583663864	9.853116774	1.550598098	0.236743279	0.987779573	463	0.975754726	CD4 Naive	0.825878594
1124	2.712886853	9.63652931	1.536227241	0.239413421	0.987779573	1124	0.975754726	CD14 Monocytes	0.990291262
912	1.487123349	9.344320524	1.524904144	0.240316053	0.987779573	912	0.975754726	CD4 Naive	0.865979381
189	-1.106248113	10.1956461	1.524399069	0.240389527	0.987779573	189	0.975754726	CD16 NK	0.882615156
1011	-1.260275808	10.3353484	1.520261802	0.241117419	0.987779573	1011	0.975754726	Mixed	0.603825137
1050	1.542526892	9.386322709	1.517439203	0.241405055	0.987779573	1050	0.975754726	CD4 Naive	0.770354906
451	1.509315202	9.880919615	1.517070591	0.241458999	0.987779573	451	0.975754726	CD4 Naive	0.808709176
852	-1.718046226	9.791811037	1.519010616	0.241909131	0.987779573	852	0.975754726	CD14 Monocytes	1
1210	1.753846243	9.348603357	1.51146195	0.242406444	0.987779573	1210	0.975754726	CD8 Activated	0.865125241
360	-1.206693061	9.908454887	1.493504822	0.244941494	0.987779573	360	0.977117412	CD16 NK	0.980286738
820	1.397574747	9.487087902	1.492440246	0.245100399	0.987779573	820	0.977117412	Mixed	0.502793296
681	1.382782688	8.775149719	1.491797876	0.245320431	0.987779573	681	0.977117412	Mixed	0.672222222
486	-1.281434469	9.184442058	1.484194855	0.246335847	0.987779573	486	0.977117412	Intermediate Monocytes	0.753164557
870	-1.555549814	10.12904886	1.485859986	0.24681388	0.987779573	870	0.977117412	CD14 Monocytes	0.97582038
790	-1.227507791	9.665361534	1.4698857	0.248499775	0.987779573	790	0.977117412	CD16 NK	0.98405467
292	1.357009077	9.61432378	1.463457193	0.249480257	0.987779573	292	0.977117412	CD4 Naive	0.872852234
32	2.400055958	9.510325803	1.463702346	0.250167051	0.987779573	32	0.977117412	CD14 Monocytes	0.934628975
154	-1.492266196	9.650319966	1.45644081	0.250679366	0.987779573	154	0.977117412	Mixed	0.651785714
161	-1.284107872	9.541060656	1.449831703	0.251575704	0.987779573	161	0.977117412	CD16 NK	0.944444444
426	-1.47978545	9.835230799	1.450493481	0.251596216	0.987779573	426	0.977117412	CD14 Monocytes	0.845824411
230	-1.085020357	10.06312836	1.449525886	0.251623007	0.987779573	230	0.977117412	CD16 NK	0.983221477
509	1.453753729	9.86002888	1.443285116	0.252590931	0.987779573	509	0.977117412	CD4 Naive	0.896661367
183	-1.261038238	9.432352702	1.424712616	0.255501353	0.987779573	183	0.977117412	CD16 NK	0.989100817
890	1.385564611	10.19366306	1.423968369	0.255740918	0.987779573	890	0.977117412	Mixed	0.695
827	1.40688001	9.589540013	1.416589693	0.256788507	0.987779573	827	0.977117412	CD4 Naive	0.818815331
18	-1.593136166	9.764238139	1.411416322	0.258327447	0.987779573	18	0.977117412	Activated B Cells	0.841563786
616	-1.777226512	10.09375532	1.40583169	0.259220278	0.987779573	616	0.977117412	Mixed	0.505175983
184	1.352114982	9.616762869	1.397501049	0.259848021	0.987779573	184	0.977117412	CD4 Naive	0.857142857
1083	-1.472324758	9.922073567	1.392257435	0.261209341	0.987779573	1083	0.977117412	CD16 Monocytes	0.998035363
964	-1.402435076	9.352269656	1.389391339	0.261283662	0.987779573	964	0.977117412	Mixed	0.557471264
971	-1.566735697	9.429204914	1.388339697	0.261454783	0.987779573	971	0.977117412	Mixed	0.536312849
446	1.919903685	9.299229597	1.389882515	0.261793334	0.987779573	446	0.977117412	Mixed	0.475
291	-1.218750183	10.23514102	1.381463165	0.262577483	0.987779573	291	0.977117412	CD4 Activated	0.700483092
1144	-1.318013507	10.07049845	1.378817994	0.263011094	0.987779573	1144	0.977117412	Mixed	0.577889447
489	-1.488021972	9.524636137	1.374721269	0.263684575	0.987779573	489	0.977117412	CD14 Monocytes	0.954773869
447	2.222983005	9.29829331	1.377380858	0.263834578	0.987779573	447	0.977117412	CD14 Monocytes	0.97515528
78	-1.322279416	10.59434503	1.37330002	0.264505586	0.987779573	78	0.977117412	CD8 Activated	0.88447205
928	2.23026749	9.206121238	1.368333458	0.265325379	0.987779573	928	0.977117412	CD14 Monocytes	0.839285714
823	1.631761936	9.370064893	1.354179966	0.267097106	0.987779573	823	0.977117412	CD4 Naive	0.795348837
1200	-1.414700301	9.622752316	1.351492978	0.267547941	0.987779573	1200	0.977117412	Activated B Cells	0.986956522
875	2.778754572	9.306066086	1.353259583	0.267834866	0.987779573	875	0.977117412	CD14 Monocytes	0.99795082
106	-1.418091343	9.772323311	1.338988892	0.269659657	0.987779573	106	0.980666628	Activated B Cells	0.982213439
414	-1.125688495	9.801646645	1.320630758	0.272683046	0.987779573	414	0.984567966	Mixed	0.670588235
959	-1.505298184	9.65729626	1.313019887	0.274134035	0.987779573	959	0.984567966	Activated B Cells	0.756578947
1198	-1.433160489	9.264966736	1.311416241	0.274397436	0.987779573	1198	0.984567966	CD14 Monocytes	0.758409786
325	1.484136639	8.501726788	1.309083471	0.275379241	0.987779573	325	0.984567966	Mixed	0.478964401
424	-1.126724186	8.849240409	1.302158421	0.276013784	0.987779573	424	0.984567966	Mixed	0.58984375
989	-1.443966866	9.818466019	1.301564152	0.276117986	0.987779573	989	0.984567966	CD14 Monocytes	0.958963283
1146	2.190731056	9.425934994	1.288031921	0.279077425	0.987779573	1146	0.984567966	CD14 Monocytes	0.939622642
977	-1.272278359	9.338123121	1.283828606	0.279135751	0.987779573	977	0.984567966	Mixed	0.590909091
113	1.270531173	9.794504531	1.283339801	0.279222862	0.987779573	113	0.984567966	CD4 Naive	0.777777778
984	1.399851046	9.60459374	1.27485061	0.280741717	0.987779573	984	0.984567966	CD4 Naive	0.950764007
102	1.362859509	9.486549336	1.267457701	0.282073724	0.987779573	102	0.984567966	CD8 Activated	0.970817121
457	1.348454122	8.439333641	1.270485623	0.282212417	0.987779573	457	0.984567966	Mixed	0.487455197
675	-1.145249941	9.817221443	1.26572954	0.28238635	0.987779573	675	0.984567966	CD56 NK	0.910305344
737	-1.0849898	8.936952303	1.263479426	0.282794115	0.987779573	737	0.984567966	Mixed	0.564285714
46	1.203449609	9.855594314	1.249224619	0.28539637	0.987779573	46	0.984567966	Mixed	0.4017991
733	-0.945008026	10.43112886	1.242066885	0.286715539	0.987779573	733	0.984567966	CD16 NK	0.990196078
248	2.555828816	9.891082455	1.234931083	0.288716222	0.987779573	248	0.984567966	CD14 Monocytes	0.990566038
1079	1.357624556	8.433006383	1.234750501	0.288749784	0.987779573	1079	0.984567966	CD14 Monocytes	0.93129771
99	-0.922842574	8.659107943	1.230689307	0.288829875	0.987779573	99	0.984567966	pDC	0.995535714
151	1.297638659	9.736896574	1.213661664	0.292034831	0.987779573	151	0.984567966	Mixed	0.682678311
980	1.99384164	9.53504265	1.207318759	0.293911914	0.987779573	980	0.984567966	CD14 Monocytes	0.789007092
945	1.234297575	9.266294714	1.197309706	0.29515939	0.987779573	945	0.984567966	Mixed	0.633832976
988	-1.339277062	10.11775862	1.199649469	0.295378165	0.987779573	988	0.984567966	CD8 Activated	0.935828877
1010	-1.384972215	9.615222919	1.191708144	0.296353919	0.987779573	1010	0.984567966	CD4 Naive	0.818604651
221	1.223082333	10.34999157	1.180845606	0.29846571	0.987779573	221	0.984567966	CD4 Naive	0.749464668
279	1.072562399	8.94930078	1.17466679	0.299563612	0.987779573	279	0.984567966	Mixed	0.66011236
787	-1.077807939	9.675330519	1.156721285	0.303119801	0.987779573	787	0.984567966	CD4 Activated	0.836644592
837	2.120641181	9.276668685	1.147429798	0.305640027	0.987779573	837	0.984567966	CD14 Monocytes	0.99789916
674	1.414078912	9.799671229	1.144533054	0.305680427	0.987779573	674	0.984567966	CD4 Naive	0.870342772
993	2.43159267	9.384059548	1.144960675	0.3061376	0.987779573	993	0.984567966	CD14 Monocytes	0.998046875
197	1.285189767	9.876779905	1.137568169	0.306981099	0.987779573	197	0.984567966	CD4 Naive	0.728486647
783	-1.475756714	9.871170732	1.123767503	0.31045592	0.987779573	783	0.984567966	Activated B Cells	0.945075758
725	-1.513702785	9.818244952	1.115614303	0.312140222	0.987779573	725	0.984567966	CD14 Monocytes	0.984269663
800	1.182797207	10.11895883	1.09074669	0.316826794	0.987779573	800	0.984567966	Mixed	0.511771995
455	2.195336416	9.758491155	1.092465926	0.31699366	0.987779573	455	0.984567966	CD14 Monocytes	0.93442623
176	-1.220278281	9.567659075	1.082210185	0.318648708	0.987779573	176	0.984567966	CD16 Monocytes	0.997572816
559	-0.875577397	8.70416714	1.073645111	0.320383573	0.987779573	559	0.984567966	pDC	0.995708155
458	-0.899358868	10.19729484	1.068601341	0.321476276	0.987779573	458	0.984567966	CD16 NK	0.896551724
1152	-1.012360485	8.979186229	1.065110411	0.322235687	0.987779573	1152	0.984567966	CD4 Activated	0.91958042
1179	-1.142108531	9.699514428	1.06464017	0.322338178	0.987779573	1179	0.984567966	Mixed	0.665938865
1036	-1.608228859	9.604675134	1.063943524	0.323123292	0.987779573	1036	0.984567966	CD14 Monocytes	0.992021277
537	-1.126974034	10.52840676	1.058130938	0.323869158	0.987779573	537	0.984567966	Mixed	0.688679245
222	1.272832027	10.20929124	1.056459914	0.32423597	0.987779573	222	0.984567966	CD4 Naive	0.747919144
1073	-0.977849363	9.124159973	1.052621292	0.324973664	0.987779573	1073	0.984567966	Mixed	0.566978193
519	-1.096885283	9.334535411	1.045754795	0.326493222	0.987779573	519	0.984567966	CD16 NK	0.734104046
305	-1.366095352	9.812598041	1.04703011	0.326838628	0.987779573	305	0.984567966	CD14 Monocytes	0.970711297
1096	2.182257434	9.395157695	1.037149768	0.329037529	0.987779573	1096	0.984567966	CD14 Monocytes	0.990215264
814	1.103141998	8.759600089	1.030187089	0.330082479	0.987779573	814	0.984567966	Mixed	0.24742268
630	1.090782918	10.63132058	1.02780539	0.330619961	0.987779573	630	0.984567966	Mixed	0.63244176
683	1.312775766	9.343918937	1.025906779	0.330943445	0.987779573	683	0.984567966	Mixed	0.503416856
1162	-1.174359382	9.251260499	1.025832125	0.331066228	0.987779573	1162	0.984567966	CD16 Monocytes	0.997032641
313	1.288814647	9.267102808	1.022123527	0.331871807	0.987779573	313	0.984567966	CD4 Naive	0.717026379
746	-1.661329179	9.222165351	1.015357701	0.333963561	0.987779573	746	0.984567966	CD14 Monocytes	0.993006993
1192	-1.221847355	9.786586416	1.0070752	0.335352009	0.987779573	1192	0.984567966	CD14 Monocytes	0.981891348
1186	1.16235607	9.878083973	1.0061029	0.335471464	0.987779573	1186	0.984567966	Mixed	0.573049645
468	-1.112090655	9.588189691	1.000259108	0.336824732	0.987779573	468	0.984567966	CD4 Activated	0.986143187
1134	1.08650472	10.07307012	0.999281325	0.337051933	0.987779573	1134	0.984567966	Mixed	0.658839779
379	1.065329668	9.845567678	0.992896872	0.33854093	0.987779573	379	0.984567966	CD8 Activated	0.833823529
854	-1.297076675	9.480780412	0.992149619	0.338820009	0.987779573	854	0.984567966	Mixed	0.52617801
826	-1.121663358	10.21269585	0.991716434	0.338934887	0.987779573	826	0.984567966	Mixed	0.405523256
857	-1.011958646	10.65081337	0.987493664	0.339912493	0.987779573	857	0.984567966	Mixed	0.457051962
995	-1.332527876	9.787017719	0.981129396	0.341919468	0.987779573	995	0.984567966	CD14 Monocytes	0.95257732
74	1.263838476	9.713421653	0.975203208	0.342786418	0.987779573	74	0.984567966	CD8 Activated	0.839813375
366	1.16980003	9.287619687	0.972586937	0.34334179	0.987779573	366	0.984567966	CD8 Activated	0.92494929
495	2.066988649	9.945228603	0.972643082	0.343934729	0.987779573	495	0.984567966	CD14 Monocytes	0.971052632
413	1.577933133	9.258911372	0.970808917	0.344372575	0.987779573	413	0.984567966	CD14 Monocytes	0.962882096
548	-0.961383771	8.97792955	0.964012416	0.345398474	0.987779573	548	0.984567966	Intermediate Monocytes	0.865979381
961	2.223683784	9.298906368	0.95908273	0.347191219	0.987779573	961	0.984567966	CD14 Monocytes	0.977178423
324	1.857660465	9.568938903	0.957720413	0.347520874	0.987779573	324	0.984567966	CD14 Monocytes	0.996557659
753	-1.157743803	9.04825248	0.95522706	0.347626718	0.987779573	753	0.984567966	Mixed	0.692883895
609	-1.012485218	9.667041735	0.945592742	0.349878032	0.987779573	609	0.984567966	CD16 NK	0.973084886
891	-1.007602411	10.36009244	0.940358878	0.351267883	0.987779573	891	0.984567966	CD4 Activated	0.739130435
1109	1.522449149	9.465481464	0.939693035	0.351926884	0.987779573	1109	0.984567966	CD4 Naive	0.846880907
386	1.136066281	9.552451468	0.934557808	0.352602633	0.987779573	386	0.984567966	CD8 Activated	0.771777003
63	1.114165136	9.699025976	0.933203745	0.352939111	0.987779573	63	0.984567966	CD8 Activated	0.971235195
789	1.095280926	9.55208646	0.931211061	0.353435143	0.987779573	789	0.984567966	Mixed	0.541446208
679	1.033990756	10.02184879	0.930071523	0.353719267	0.987779573	679	0.984567966	CD8 Activated	0.87966805
974	-1.164568389	9.773997524	0.930118888	0.353808343	0.987779573	974	0.984567966	CD16 Monocytes	0.985507246
873	0.984883116	9.129141448	0.929209082	0.353934525	0.987779573	873	0.984567966	Mixed	0.6352657
273	-1.021529276	10.16386107	0.923932528	0.355356284	0.987779573	273	0.984567966	CD4 Activated	0.706645057
245	1.292869169	9.40573638	0.922257631	0.355777096	0.987779573	245	0.984567966	CD4 Naive	0.908045977
551	1.299702715	9.322794835	0.921451184	0.355979975	0.987779573	551	0.984567966	CD4 Naive	0.826190476
944	1.132762208	9.930055641	0.91981048	0.356292931	0.987779573	944	0.984567966	CD4 Naive	0.813261164
754	-1.01899422	10.89281181	0.918015815	0.356846138	0.987779573	754	0.984567966	Mixed	0.569608735
994	-1.141191368	9.541474357	0.916803017	0.357152667	0.987779573	994	0.984567966	CD14 Monocytes	0.916473318
142	-1.343233463	9.765277752	0.915897305	0.357870115	0.987779573	142	0.984567966	CD14 Monocytes	0.997867804
902	-0.880159795	10.22174366	0.908560474	0.359146601	0.987779573	902	0.984567966	CD16 NK	0.982019364
1070	1.046245639	10.03861235	0.906335476	0.359715004	0.987779573	1070	0.984567966	CD4 Naive	0.840789474
567	-1.247464367	9.517223497	0.904332898	0.360327196	0.987779573	567	0.984567966	Mixed	0.694789082
123	1.102011577	10.51627869	0.904217522	0.360356763	0.987779573	123	0.984567966	Mixed	0.69348659
363	-1.339194599	9.81804402	0.904850358	0.360679916	0.987779573	363	0.984567966	Mixed	0.519274376
633	-1.014310607	9.702337123	0.902248534	0.360762548	0.987779573	633	0.984567966	CD56 NK	0.945564516
481	-1.208909364	9.720440491	0.900536378	0.361302	0.987779573	481	0.984567966	CD14 Monocytes	0.991631799
702	1.874594591	9.29229366	0.901589878	0.361515498	0.987779573	702	0.984567966	CD14 Monocytes	0.881104034
287	-0.929767613	10.75296371	0.8990113	0.361694687	0.987779573	287	0.984567966	Mixed	0.69284995
300	1.122280106	9.331865716	0.898244674	0.361793198	0.987779573	300	0.984567966	CD4 Naive	0.794661191
216	1.081517422	9.629276195	0.897985054	0.361860179	0.987779573	216	0.984567966	CD8 Activated	0.877408056
288	0.96627615	10.24229373	0.895951193	0.362385546	0.987779573	288	0.984567966	CD4 Naive	0.707207207
140	-0.932811044	10.35602708	0.894749511	0.362795414	0.987779573	140	0.984567966	Mixed	0.6796875
591	-1.090369345	9.681564091	0.891581414	0.363518152	0.987779573	591	0.984567966	CD4 Activated	0.714592275
1038	1.361057457	9.137035414	0.893322216	0.363647287	0.987779573	1038	0.984567966	Activated B Cells	0.841201717
569	1.072875235	8.661265873	0.89054944	0.36388509	0.987779573	569	0.984567966	Memory B Cells	0.730519481
761	1.035872681	9.509962676	0.884627896	0.365331348	0.987779573	761	0.984567966	CD4 Activated	0.799614644
776	-1.065839245	9.816006677	0.884008632	0.365558778	0.987779573	776	0.984567966	Mixed	0.685300207
599	-1.243321208	9.465552766	0.881694803	0.366198415	0.987779573	599	0.984567966	Activated B Cells	0.740291262
315	1.11797746	9.266013594	0.879913241	0.36656843	0.987779573	315	0.984567966	CD8 Activated	0.961098398
650	-1.104683448	10.34230951	0.881680327	0.366681102	0.987779573	650	0.984567966	Mixed	0.531291611
1087	1.96378426	9.368940241	0.876149942	0.368135592	0.987779573	1087	0.984567966	CD14 Monocytes	0.983903421
438	-1.038689779	9.478406948	0.873823634	0.368175578	0.987779573	438	0.984567966	Mixed	0.38790932
1145	-0.971384885	9.057877627	0.873242948	0.368329381	0.987779573	1145	0.984567966	Intermediate Monocytes	0.866883117
1172	-1.062244658	9.978806704	0.873580512	0.36833768	0.987779573	1172	0.984567966	Mixed	0.469314079
996	-1.260911321	10.27249159	0.869251576	0.369962032	0.987779573	996	0.984567966	CD14 Monocytes	0.954478708
855	-0.981241201	9.492028553	0.858277669	0.372326639	0.987779573	855	0.984567966	CD16 NK	0.997555012
1061	1.022042964	9.76060152	0.856082988	0.37291832	0.987779573	1061	0.984567966	CD4 Naive	0.816923077
126	-0.930120564	9.16552565	0.85562906	0.373040874	0.987779573	126	0.984567966	cDC	0.981873112
686	1.140321388	9.408644123	0.846512347	0.37551517	0.987779573	686	0.984567966	CD8 Activated	0.929460581
842	1.398067252	9.16209841	0.847598969	0.375784382	0.987779573	842	0.984567966	CD8 Activated	0.98062954
42	-0.836050059	11.03860282	0.845444224	0.37580668	0.987779573	42	0.984567966	CD4 Activated	0.707630522
711	-1.10952452	9.481891431	0.845594207	0.37586181	0.987779573	711	0.984567966	CD14 Monocytes	0.970873786
1143	-0.910215288	9.88042763	0.843192058	0.376422458	0.987779573	1143	0.984567966	CD16 NK	0.968921389
685	-1.046446119	9.458296301	0.841837273	0.376793613	0.987779573	685	0.984567966	Mixed	0.597468354
22	-0.933874452	9.219110909	0.836690814	0.378208585	0.987779573	22	0.984567966	cDC	0.994117647
155	-0.895190126	10.11622154	0.827899691	0.380644312	0.987779573	155	0.984567966	Mixed	0.550955414
899	-0.865037226	10.17168936	0.827291712	0.380813642	0.987779573	899	0.984567966	Mixed	0.677419355
97	-1.036016735	8.948318785	0.827042036	0.380978187	0.987779573	97	0.984567966	Cycling	0.773809524
1040	1.017828649	8.90899368	0.82475413	0.381616464	0.987779573	1040	0.984567966	CD4 Activated	0.798270893
1197	1.537930056	9.343898343	0.824736704	0.382083886	0.987779573	1197	0.984567966	CD14 Monocytes	0.791752577
1182	-1.118588507	9.21679637	0.820615118	0.382775299	0.987779573	1182	0.984567966	Mixed	0.67673716
1105	1.071006227	9.804391835	0.818901188	0.38316225	0.987779573	1105	0.984567966	CD4 Naive	0.759677419
744	-0.98907192	9.190586683	0.816192887	0.383925044	0.987779573	744	0.984567966	Intermediate Monocytes	0.930930931
670	-0.983137389	10.15357816	0.814716636	0.384436031	0.987779573	670	0.984567966	Mixed	0.623233909
422	-1.00881113	9.708977339	0.811404029	0.385279503	0.987779573	422	0.984567966	CD16 NK	0.992351816
259	1.85138467	9.27243225	0.80824815	0.386727575	0.987779573	259	0.984567966	CD14 Monocytes	1
907	-1.345424841	9.548847513	0.808066162	0.38677931	0.987779573	907	0.984567966	CD8 Activated	0.883838384
968	-1.000244841	10.04911062	0.800893023	0.388371478	0.987779573	968	0.984567966	CD8 Activated	0.87654321
203	-1.390759101	9.512306143	0.801988648	0.388513097	0.987779573	203	0.984567966	CD14 Monocytes	0.994666667
555	1.103133942	9.85080421	0.795627451	0.389886774	0.987779573	555	0.984567966	CD8 Activated	0.889716841
400	-0.993277743	9.066026916	0.794971861	0.39007607	0.987779573	400	0.984567966	Cycling	0.757142857
232	-1.003028528	10.10755665	0.79467297	0.39016242	0.987779573	232	0.984567966	Activated B Cells	0.860740741
530	-0.767367779	10.43328836	0.78731417	0.392205138	0.987779573	530	0.984567966	CD16 NK	0.992990654
625	-1.181131668	10.26817916	0.788908603	0.392285315	0.987779573	625	0.984567966	CD8 Activated	0.963756178
529	1.166587475	9.925286091	0.782445727	0.393720212	0.987779573	529	0.984567966	CD8 Activated	0.876420455
442	-1.00528388	9.643519292	0.781165064	0.394003592	0.987779573	442	0.984567966	CD16 NK	0.732265446
1091	-0.865729174	9.820511405	0.780359721	0.394240075	0.987779573	1091	0.984567966	CD16 NK	0.994413408
613	1.053089348	9.663996101	0.779211465	0.39457763	0.987779573	613	0.984567966	CD4 Naive	0.727891156
970	0.948463682	8.934594579	0.773470974	0.396271885	0.987779573	970	0.984567966	CD8 Activated	0.89212828
128	-1.201859238	9.369349232	0.774217717	0.396448266	0.987779573	128	0.984567966	CD14 Monocytes	0.989361702
260	1.08843694	9.776787385	0.77217272	0.396656611	0.987779573	260	0.984567966	CD8 Activated	0.85
141	-1.20916924	9.716699591	0.770930995	0.397562909	0.987779573	141	0.984567966	CD14 Monocytes	0.843478261
319	-1.083375597	9.41595172	0.766571191	0.398414443	0.987779573	319	0.984567966	CD16 Monocytes	0.97382199
1175	-0.842935057	9.958408095	0.762695045	0.399482845	0.987779573	1175	0.984567966	CD16 NK	0.990016639
175	-1.135640787	9.497085311	0.759353273	0.400577567	0.987779573	175	0.984567966	CD8 Activated	0.733153639
975	-1.13417757	10.19120816	0.758904888	0.401155078	0.987779573	975	0.984567966	CD8 Activated	0.917383821
1075	1.631081028	9.713873017	0.758449723	0.401292026	0.987779573	1075	0.984567966	CD14 Monocytes	0.903481013
283	-1.199941631	9.202741204	0.754660226	0.402435025	0.987779573	283	0.984567966	Mixed	0.479233227
782	0.836187632	10.41084975	0.747545376	0.40406586	0.987779573	782	0.984567966	CD4 Naive	0.767590618
358	-1.073126467	9.38708129	0.745039978	0.404921504	0.987779573	358	0.984567966	Mixed	0.56097561
407	-0.800253088	9.972056487	0.743819806	0.405205459	0.987779573	407	0.984567966	CD16 NK	0.98349835
812	0.938631804	9.810623933	0.743286456	0.405369014	0.987779573	812	0.984567966	CD8 Activated	0.769461078
404	1.485474948	9.020514812	0.744324318	0.405578554	0.987779573	404	0.984567966	CD14 Monocytes	0.885416667
1171	0.812061297	8.842594133	0.738442618	0.406859144	0.987779573	1171	0.984567966	CD4 Naive	0.980830671
301	0.960106095	8.99057874	0.73788289	0.407108894	0.987779573	301	0.984567966	Intermediate Monocytes	0.818435754
1071	0.847784887	8.992181352	0.735291546	0.40783313	0.987779573	1071	0.984567966	CD16 NK	0.933687003
327	1.702167141	10.01640433	0.734189186	0.408698538	0.987779573	327	0.984567966	CD14 Monocytes	0.933075933
843	-0.930801671	9.775642736	0.730563956	0.409301285	0.987779573	843	0.984567966	CD16 NK	0.814371257
40	1.640583154	9.851455584	0.731140894	0.409644301	0.987779573	40	0.984567966	CD14 Monocytes	0.982832618
655	-0.970191433	9.738437026	0.719447076	0.412786552	0.987779573	655	0.984567966	Mixed	0.556237219
1085	0.979699349	9.501207365	0.718658034	0.413035701	0.987779573	1085	0.984567966	CD4 Activated	0.87961165
226	0.928767314	8.956528411	0.718596834	0.413113536	0.987779573	226	0.984567966	Memory B Cells	0.809917355
82	1.014791601	9.233990638	0.713357339	0.414715626	0.987779573	82	0.984567966	Mixed	0.384782609
614	0.982044883	9.768238574	0.712564086	0.414967957	0.987779573	614	0.984567966	CD4 Naive	0.826498423
516	-1.137483886	10.34988504	0.709900881	0.416331194	0.987779573	516	0.984567966	CD8 Activated	0.942812983
56	-1.051335534	10.07037291	0.708903051	0.416649579	0.987779573	56	0.984567966	CD8 Activated	0.942567568
33	1.526940756	10.18704931	0.708412244	0.416806326	0.987779573	33	0.984567966	CD14 Monocytes	0.965831435
939	1.137751239	9.844461901	0.705950123	0.417168561	0.987779573	939	0.984567966	CD8 Activated	0.814873418
728	-0.893645615	10.05952463	0.703132137	0.418073993	0.987779573	728	0.984567966	Mixed	0.507739938
249	0.835392367	10.04560309	0.698623578	0.419442382	0.987779573	249	0.984567966	Mixed	0.606870229
341	1.104381387	9.203912504	0.698218462	0.419660265	0.987779573	341	0.984567966	Intermediate Monocytes	0.703791469
888	-0.964541716	10.11041713	0.695572734	0.42051835	0.987779573	888	0.984567966	CD8 Activated	0.934453782
1156	1.640369717	9.877488672	0.693760657	0.42152913	0.987779573	1156	0.984567966	CD14 Monocytes	0.873399716
100	-0.841158359	9.860303592	0.691370153	0.421800884	0.987779573	100	0.984567966	CD16 NK	0.826619965
692	1.047703187	9.267163945	0.690823667	0.422065639	0.987779573	692	0.984567966	CD8 Activated	0.971553611
605	-1.03708781	9.355068485	0.690283975	0.42224205	0.987779573	605	0.984567966	Intermediate Monocytes	0.936813187
517	1.10300832	9.649333682	0.687703201	0.423087268	0.987779573	517	0.984567966	CD4 Naive	0.830570902
320	-1.056725392	8.947561929	0.68805583	0.423391171	0.987779573	320	0.984567966	Mixed	0.428571429
694	0.801124705	10.30335217	0.684546208	0.424039111	0.987779573	694	0.984567966	CD4 Naive	0.733405876
186	0.945714144	9.97564577	0.684384719	0.424092309	0.987779573	186	0.984567966	CD4 Naive	0.77602108
339	-0.790234069	10.35961144	0.684241374	0.424139538	0.987779573	339	0.984567966	CD16 NK	0.974358974
699	0.778278004	8.660399828	0.680301316	0.425441018	0.987779573	699	0.984567966	Mixed	0.454545455
659	-1.225187819	9.807885717	0.681498999	0.425547631	0.987779573	659	0.984567966	CD14 Monocytes	0.987447699
622	0.956811926	9.265567671	0.678189976	0.426141071	0.987779573	622	0.984567966	Mixed	0.629213483
838	1.351062353	9.348651623	0.677455891	0.426886165	0.987779573	838	0.984567966	Mixed	0.628865979
932	0.98737698	9.178672093	0.673966731	0.427546924	0.987779573	932	0.984567966	CD8 Activated	0.960297767
466	0.888339555	9.216053078	0.673380666	0.427742605	0.987779573	466	0.984567966	Mixed	0.418390805
538	-0.870663338	9.17075882	0.670065174	0.428852328	0.987779573	538	0.984567966	Intermediate Monocytes	0.74127907
1104	-1.018907891	9.688030814	0.667316697	0.429860359	0.987779573	1104	0.984567966	Mixed	0.570422535
