"gene"	"log2FC"	"pval"	"adjp"
"RAB29"	"0.105349251705097"	"8.91493433825178e-05"	0.000259560544586353
"KIAA1147"	"-0.27831722116571"	"9.01543470626807e-05"	0.00026218142093461
"LPCAT2"	"-1.17081198363455"	"9.07377223424403e-05"	0.000263724629376459
"ACBD3"	"-0.203996109556831"	"9.11700461856186e-05"	0.000264827277015368
"LINC01871"	"-0.169731527724563"	"9.14256545674119e-05"	0.000265261672938628
"HAVCR2"	"-0.721794181101393"	"9.14116764599487e-05"	0.000265261672938628
"MCEMP1"	"-2.2069258452476"	"9.19131279225702e-05"	0.000266521429489099
"BORCS6"	"0.203178214008585"	"9.3495026705175e-05"	0.000270951404159493
"DDX58"	"0.165369584858971"	"9.40192386327008e-05"	0.000272312815078616
"CLEC7A"	"-0.768322093736256"	"9.47484980373411e-05"	0.000274266196286331
"ST3GAL1"	"0.114282760693933"	"9.48107635203764e-05"	0.000274287703371268
"VIRMA"	"-0.164179078382837"	"9.5076000545645e-05"	0.000274737235545532
"ZDHHC5"	"0.148047961690915"	"9.5076000545645e-05"	0.000274737235545532
"CD69"	"-0.292980211417054"	"9.61439716449862e-05"	0.000277502680997242
"BRI3"	"-0.14589467856552"	"9.61439716449862e-05"	0.000277502680997242
"ACAP3"	"0.192013035808012"	"9.64127288418829e-05"	0.000278117917916435
"TSEN34"	"0.166258259019004"	"9.66821952903815e-05"	0.000278734490399129
"DNLZ"	"-0.170130908711991"	"9.72232629393479e-05"	0.000280132926971554
"VNN2"	"0.204898574141588"	"9.74948676483126e-05"	0.00028075378697574
"STAT6"	"0.124650440954071"	"9.85884668322532e-05"	0.000283739649651859
"IGFBP7"	"-2.22040670729308"	"9.9418485636579e-05"	0.000285963924758004
"RGS1"	"-0.679022073282095"	"0.000100250601926442"	0.000288026140629559
"RASA3"	"0.14459858030455"	"0.000100250601926442"	0.000288026140629559
"TNIK"	"0.110180421216589"	"0.000100530183282901"	0.000288497978646627
"FCHO2"	"-0.375278381686253"	"0.000100530049949234"	0.000288497978646627
"WASHC2A"	"0.181687436128424"	"0.000100810500535216"	0.000289136538805706
"PXN"	"0.128747436463276"	"0.00010109155549198"	0.000289776481702512
"RASGEF1B"	"-0.600607806537915"	"0.000101737054003769"	0.000291459761813776
"FBXL20"	"-0.185196375603421"	"0.000103079748695324"	0.000295137322824276
"CIITA"	"-0.302006165162033"	"0.000103798705104589"	0.000297025814034985
"ERBIN"	"-0.121889666478021"	"0.000104232369872164"	0.000297755747630248
"SUZ12"	"-0.137964797548981"	"0.000104232369872164"	0.000297755747630248
"FNIP1"	"-0.140445664259119"	"0.000104232369872164"	0.000297755747630248
"EID2B"	"-0.203025365584323"	"0.000104813231413673"	0.000299244168682187
"SLC2A6"	"-0.323576208100884"	"0.000105983851605252"	0.000302247707054355
"CC2D1B"	"-0.192372783010889"	"0.000106574199039237"	0.00030375164877166
"FBXW2"	"0.130499251428144"	"0.000106870394240251"	0.00030442238723789
"TBK1"	"0.117433806850684"	"0.000107167366082516"	0.000304921026817261
"EIF4ENIF1"	"0.27738335543611"	"0.000107167366082516"	0.000304921026817261
"MIR22HG"	"-0.311840615153111"	"0.00010776364729661"	0.000306443299475636
"IL13RA1"	"-1.65559672645438"	"0.000107829299094593"	0.00030645576935861
"RDX"	"-0.183778281515772"	"0.000108363057935894"	0.00030779785110468
"TMEM191C"	"-0.215280925651372"	"0.000108965599009057"	0.000309333669831614
"P3H1"	"0.168119589840636"	"0.000109268075104862"	0.000310016399134725
"MTRNR2L12"	"0.0844203470888247"	"0.000112026102622969"	0.000317481340124697
"EHD1"	"-0.114934011606384"	"0.000112026102622969"	0.000317481340124697
"ITGB2"	"0.0857971100537809"	"0.000114532688076398"	0.000324401192388529
"MPPE1"	"0.121054473213996"	"0.00011548622266408"	0.000326731948962516
"EIF4A1"	"-0.192797129800588"	"0.00011548622266408"	0.000326731948962516
"NUP205"	"0.150884025080448"	"0.000115805727825412"	0.000327450678678751
"FTH1"	"-0.0299230408110374"	"0.00011676925253104"	0.000329927084090337
"EREG"	"-Inf"	"0.000116813447805675"	0.000329927084090337
"TPCN1"	"-0.384510859360183"	"0.000117415781733584"	0.000331441162658796
"SPEN"	"-0.139707614931568"	"0.00011806571632106"	0.000333087824612489
"DHRS3"	"0.447776104562174"	"0.000118719026855479"	0.000334742149002878
"PEAK1"	"-0.381095238483304"	"0.00011904694351394"	0.000335477640257312
"HSP90B1"	"0.0876908083578238"	"0.000120367248269731"	0.000338816531145298
"TPST2"	"0.153971677049531"	"0.000120699471180963"	0.000339369732910161
"AC243960.1"	"0.0736250370271569"	"0.000120699471180963"	0.000339369732910161
"PLCB2"	"-0.148533048003917"	"0.000121366512339349"	0.00034105353636035
"G0S2"	"-0.999209474187995"	"0.000126315679624474"	0.000354562867273636
"DOCK5"	"-0.48392004992026"	"0.00012700362586452"	0.000356293963305849
"BRPF1"	"0.149499775311164"	"0.000127879094809475"	0.000358348029264422
"KCTD20"	"-0.146658928834319"	"0.000127879094809475"	0.000358348029264422
"ZZEF1"	"-0.178589888241127"	"0.000128583469547068"	0.000359717290086373
"C1GALT1"	"-0.129668065178674"	"0.000128583469547068"	0.000359717290086373
"STK19"	"-0.20678898717525"	"0.00013107768295886"	0.000366489977730697
"ADAM19"	"-0.785169980955994"	"0.000132049552780233"	0.00036900104078588
"IFFO1"	"0.138894710925511"	"0.000133251797409091"	0.000371945028259081
"IKZF3"	"0.113288161673342"	"0.000133984021271842"	0.000373780298048942
"MAN2A2"	"-0.255957549425253"	"0.000134351553223961"	0.000374388005139974
"SH3TC1"	"0.558141868027684"	"0.000134904615320059"	0.000375719869616334
"DOCK11"	"0.111098521464894"	"0.00013508946857137"	0.000376025332105728
"RABEP2"	"0.149807793699108"	"0.000135831201103915"	0.000377879681825241
"MT2A"	"0.0936537821455989"	"0.000136203504556365"	0.000378704796993295
"PDXK"	"-0.232172793056546"	"0.000136576769205316"	0.000379531666424995
"P2RX1"	"-1.42410551031363"	"0.000140070786558514"	0.000389025027410154
"PLA2G6"	"0.146923795015625"	"0.000142681627422553"	0.000396056326508108
"NOL8"	"-0.140552551226707"	"0.000143071590116021"	0.000396918521220376
"AAK1"	"-0.0938892496784445"	"0.000143462556383113"	0.000397782542698631
"MED13"	"-0.201858679772188"	"0.000144641500689005"	0.000400829244568644
"IFI6"	"0.111679879131218"	"0.000146227622885787"	0.000404776186870341
"LMAN1"	"-0.113244590683738"	"0.000146227622885787"	0.000404776186870341
"POMC"	"0.584871287443417"	"0.000147830112402699"	0.000408759658506523
"GSDMB"	"0.245628065492166"	"0.000147830112402699"	0.000408759658506523
"ATP7A"	"-0.205927823577345"	"0.000148233310551288"	0.000409648077004167
"TMEM138"	"0.115758139079894"	"0.000148637543934575"	0.000410538373694503
"CCDC88A"	"-0.332363645251942"	"0.000149042815025457"	0.000411430552294335
"NRDC"	"-0.0960971163958559"	"0.000149856480248592"	0.000413448491011284
"PPP2R5A"	"0.0866744806830119"	"0.000150674326112027"	0.000415475732752127
"ELMSAN1"	"-0.199479037304756"	"0.000151084823023648"	0.000416378118327431
"SIRPB2"	"-2.14928337532682"	"0.000151604350736835"	0.000417579825102229
"VCL"	"0.251424170245899"	"0.000152322639759895"	0.000419327377038522
"BNIP3L"	"-0.183256025034728"	"0.0001539879168435"	0.000423678525880741
"GMEB1"	"0.144062816972553"	"0.000155670319643662"	0.000428071983978888
"DOCK8"	"-0.122172597494264"	"0.000156093615388988"	0.000429000145151493
"MIR762HG"	"0.140409321196707"	"0.000157797655702418"	0.000433445290402798
"TNKS"	"-0.170713503109883"	"0.000158226393042259"	0.000434146142620614
"PCBD2"	"-0.199446849788928"	"0.000158226393042259"	0.000434146142620614
"TNFRSF1B"	"0.17726603848447"	"0.000159519192062858"	0.000437453398409219
"AC004687.1"	"-0.239761567347838"	"0.000163015422086487"	0.000446796241795402
"SACS"	"-0.222673597578562"	"0.000164344999046423"	0.000450193693992447
"TMEM164"	"-0.331901338186328"	"0.000169536798977726"	0.000463907586699445
"CCNG2"	"-0.231299638723073"	"0.000171610088722626"	0.000469324037064284
"ZNF420"	"-0.177081307607167"	"0.000172074042296293"	0.000470335715609868
"EPS15"	"0.106719091961062"	"0.000173005490854065"	0.000472365428631022
"ERLEC1"	"0.0814078063348655"	"0.000173005490854065"	0.000472365428631022
"FAM13A"	"-0.807291399877086"	"0.000174857922385547"	0.000476702950194721
"CRISPLD2"	"0.898006612320701"	"0.000174801965745254"	0.000476702950194721
"SLFN12"	"-0.378790567155467"	"0.000174880030709179"	0.000476702950194721
"MARF1"	"-0.192149177472639"	"0.000176778914462526"	0.000481616628617405
"DHRS1"	"-0.227529810273765"	"0.000177734290468373"	0.000483955863322157
"CASP3"	"-0.179234044681258"	"0.000178694519959696"	0.000486305761065506
"ZNF865"	"-0.203095368944998"	"0.000180629631069719"	0.000491304738776908
"OTUD4"	"-0.180339770783431"	"0.000182584432120679"	0.000496082199602192
"CNIH4"	"-0.124750825090248"	"0.000182584432120679"	0.000496082199602192
"JPT1"	"0.100514236814399"	"0.000183569274409955"	0.000498487247881973
"SLC44A1"	"0.196821015060305"	"0.000184063543545205"	0.00049955824460831
"FTX"	"-0.232685089367342"	"0.000185055905794734"	0.000501979197822809
"SLC16A7"	"-0.196002705459124"	"0.000186553849301143"	0.000505768213660877
"SMAD7"	"-0.279143133281383"	"0.000189583992677471"	0.000513148880612938
"RGP1"	"-0.165317904715406"	"0.000189583992677471"	0.000513148880612938
"CCDC7"	"0.131452912806237"	"0.000191629722337877"	0.000518405554967042
"NKG7"	"0.0838605254921641"	"0.000194216062183551"	0.000525118239482228
"CISH"	"-0.324526837943561"	"0.000194737250952048"	0.00052595881709619
"A1BG"	"-0.333711856557983"	"0.000194737250952048"	0.00052595881709619
"MAP4"	"0.108771635984326"	"0.000196308714010382"	0.000529916992703686
"MARCO"	"-2.85967729666067"	"0.000196451227445582"	0.000530015663259332
"IFNGR2"	"-0.830752583994761"	"0.000197151682274444"	0.000531618714143811
"DGKA"	"-0.41899946853998"	"0.000197892086956259"	0.000532753616229929
"PFKFB3"	"0.214305849036907"	"0.000197892086956259"	0.000532753616229929
"RSPRY1"	"0.143921749538391"	"0.000197892086956259"	0.000532753616229929
"DENND4B"	"0.133809904289298"	"0.00020055773587008"	0.000539639480808037
"ANKRD12"	"-0.0796744023451428"	"0.000201633411252628"	0.000541950737821411
"MDN1"	"-0.247955053479772"	"0.000201633411252628"	0.000541950737821411
"NSD2"	"-0.236126710919126"	"0.000203801041941217"	0.000547482713098801
"ABCA7"	"-0.182788374286244"	"0.000204893047967355"	0.000550120786866726
"RNF219"	"0.139295708650477"	"0.000205990548440988"	0.000552770774303553
"KIAA0586"	"0.190297312928179"	"0.000208202135359233"	0.000558405941590822
"RCBTB2"	"0.185766702397517"	"0.000208758506296991"	0.000559598096729662
"BLVRB"	"0.165692761806335"	"0.000210997984117823"	0.000565298294888779
"MAP3K20"	"0.227364010821276"	"0.000213829062947942"	0.00057257653793662
"LLGL2"	"0.192071517882371"	"0.000214971450860713"	0.000575019891553629
"ANP32E"	"0.080688247526534"	"0.000214971450860713"	0.000575019891553629
"PHACTR1"	"-2.87794183911652"	"0.000218228836804178"	0.000583420973647514
"SH3BGRL3"	"0.0446200511776701"	"0.000219598559942148"	0.000586769229076188
"MBP"	"0.0759687916467148"	"0.000220769860528923"	0.000589269392937926
"MYLIP"	"0.112065357731418"	"0.000220769860528923"	0.000589269392937926
"DUSP14"	"0.19922702381153"	"0.000221357707865452"	0.000590523335862929
"ACSS1"	"-0.115659399539945"	"0.000222537813599988"	0.00059335508722129
"RAB11FIP1"	"-0.258371538836312"	"0.000224319050995567"	0.000597467461703848
"TRDV3"	"-1.76784898785367"	"0.000224266223067105"	0.000597467461703848
"MPP6"	"-0.220707980440711"	"0.000224915764826664"	0.000598737975339528
"RHOG"	"0.0776143672330663"	"0.000227317552044475"	0.000604488248445754
"REV1"	"-0.211028007490972"	"0.000227317552044475"	0.000604488248445754
"GABARAP"	"-0.0713797786492613"	"0.000229134667820248"	0.000608996603845314
"CDKN2AIP"	"0.119308097699488"	"0.000229743396449251"	0.000610290211916704
"CDKN1A"	"-0.531122424577401"	"0.000231019153100593"	0.000613353399049451
"LMNB1"	"-0.409426831920395"	"0.000233427758733889"	0.000619419442539476
"CLEC16A"	"-0.192130234232896"	"0.000235290663858048"	0.000624031760666997
"ARHGAP10"	"0.280224867724397"	"0.000237167512758521"	0.000628676151996885
"HIF1A"	"-0.198715942850306"	"0.000239058402030059"	0.00063301753676779
"SEL1L3"	"-0.148293920828725"	"0.000239058402030059"	0.00063301753676779
"GYPC"	"0.114598584616525"	"0.000240963428874144"	0.000637387134441284
"CLOCK"	"-0.260529805564521"	"0.000240963428874144"	0.000637387134441284
"PYROXD2"	"-0.222979539110999"	"0.000243525625591057"	0.000643483982676422
"ENPP5"	"0.228837771561705"	"0.000243525625591057"	0.000643483982676422
"RPL38"	"-0.0376188173000842"	"0.000246113363275645"	0.000649635378947111
"AL365361.1"	"-0.192061604516186"	"0.000246113363275645"	0.000649635378947111
"MGAT5"	"-0.226700921582356"	"0.00024741688349801"	0.000652731672603927
"AC004865.2"	"0.189601462234516"	"0.000250043374811492"	0.00065931310532793
"POGZ"	"-0.152255152758053"	"0.000252030380232682"	0.000664202298168533
"MARCKS"	"-1.02741885020365"	"0.000254650014713264"	0.000670752698049366
"CHPT1"	"0.129883497575496"	"0.000256048897046416"	0.000674082412119038
"DLG3"	"0.179064425329455"	"0.000258080613004986"	0.000679073764466565
"NABP1"	"-0.202051120064733"	"0.000259443477879258"	0.000682300881362802
"NCOR2"	"-0.165640756716743"	"0.000264962705871291"	0.000696083747252205
"ZNF780B"	"0.174713306886967"	"0.000264962705871291"	0.000696083747252205
"SLF2"	"-0.172472587593413"	"0.000267060648689099"	0.000701226963119619
"PPP1R3E"	"-0.190880464505028"	"0.000267763416371018"	0.000702334876081716
"ZC3H6"	"-0.137485295600132"	"0.000267763416371018"	0.000702334876081716
"ZFYVE27"	"-0.18317061938473"	"0.000268467917324325"	0.000703813691014818
"ADAP2"	"-0.910602221291378"	"0.000268976844850775"	0.000704778511232885
"ZNF567"	"0.178355324236322"	"0.000270591859375798"	0.000708638995077352
"TIA1"	"0.0967092490326632"	"0.000271303333018723"	0.000709759033347099
"TRDMT1"	"-0.287751715642382"	"0.000271303333018723"	0.000709759033347099
"UBE2F"	"0.164485040555516"	"0.000272016559775961"	0.000710881312434356
"HMGXB3"	"0.134943212810873"	"0.000272016559775961"	0.000710881312434356
"KATNA1"	"-0.168467110814727"	"0.000274887077935059"	0.000718007918449695
"CLEC4D"	"-Inf"	"0.00027616505500316"	0.00072096952250825
"PPP1R9B"	"-0.147822643310931"	"0.000277785966862024"	0.000724822851457404
"APLP2"	"-0.193633800984655"	"0.000278515152331617"	0.000726346606862747
"ZFP36L1"	"0.105455578502001"	"0.000279246131219397"	0.00072787344885848
"SOCS3"	"-0.690343058474227"	"0.000281449869195198"	0.000733235544642906
"DICER1"	"-0.17138412248832"	"0.000282928069889697"	0.000736702866001179
"RCOR3"	"-0.146702394059317"	"0.000285159016276973"	0.000742125598031956
"CHST2"	"-1.141925161202"	"0.000286219911099862"	0.000744499217535886
"CNBD2"	"-0.173465501453484"	"0.000290428816531533"	0.000755054542770649
"RAP1GAP2"	"0.170084286454151"	"0.000291189050199469"	0.000756637729401425
"MXD1"	"-0.255297247514765"	"0.000293480951269127"	0.000762197153815251
"MLLT1"	"-0.223272843401249"	"0.000295403423352755"	0.000766394151250249
"MUM1"	"-0.220360812222513"	"0.000298115535315522"	0.000772628967693389
"ROCK1"	"-0.101766611350742"	"0.000298115535315522"	0.000772628967693389
"ATP13A2"	"-0.164677633431077"	"0.000299675568296813"	0.000776269908141201
"TMEM176A"	"0.71965796578406"	"0.00030091114030206"	0.00077906704129964
"KBTBD3"	"0.125943321586794"	"0.000301243244355269"	0.000779523387617722
"WDR47"	"-0.272782927934849"	"0.000302818598058144"	0.000783194740168995
"PPP2R5C"	"-0.0680379517159877"	"0.000304401664113856"	0.000786882234572355
"PLEC"	"-0.149245540901083"	"0.000309197485610215"	0.000798454219422971
"PRPF39"	"-0.144846256540814"	"0.000309197485610215"	0.000798454219422971
"KCNE3"	"-0.631237987875349"	"0.000314682175604943"	0.000812198267479837
"IL5RA"	"-0.0214915130538461"	"0.000317347903741498"	0.00081823450637668
"STRBP"	"-0.410993684589962"	"0.00031734804925445"	0.00081823450637668
"GDPD5"	"-0.423820853214898"	"0.000321498343429094"	0.000828081726999139
"ZNF561"	"0.207367038962837"	"0.000323172642458724"	0.000831965804209232
"WNK1"	"-0.113078974585196"	"0.00032485509981308"	0.000835866877193943
"SLC6A6"	"-0.209399575546394"	"0.000326545752155885"	0.000839785014027628
"CYB561D1"	"-0.207164291274078"	"0.000328244636299428"	0.000843720283026587
"PHF10"	"-0.15881941156342"	"0.000330808478035017"	0.000849437375324001
"THUMPD2"	"0.146221922897729"	"0.000331667247983815"	0.00085120552817601
"PPIP5K2"	"0.0927661057890478"	"0.000335123232355625"	0.000859634055509147
"IQCG"	"0.177521054994783"	"0.00033773730177803"	0.000865895429776374
"TRPS1"	"-0.222254868673842"	"0.000338612889314753"	0.000867695528869054
"CASP8"	"0.102686213578228"	"0.000343911172863519"	0.000880821140124589
"CERS4"	"0.25992373539517"	"0.000344801724378307"	0.000882650064145492
"TSPYL2"	"-0.272706375697779"	"0.000345694432748476"	0.000884482635605052
"TALDO1"	"0.107681592375115"	"0.000346589302789003"	0.000886318861222184
"PABPC1"	"0.0549166096196118"	"0.000349286931227839"	0.000892760975984492
"CAPRIN2"	"-0.155408157546475"	"0.000350190496293465"	0.000894613310755828
"IMMP1L"	"-0.104168324219155"	"0.000351096247249904"	0.000896469335754987
"ATXN1"	"-0.149376993324841"	"0.000353826664246255"	0.000902980089061106
"TYMS"	"-1.57215790742559"	"0.000355414369624884"	0.00090656944256179
"NADK"	"0.145871451872127"	"0.000358421533828138"	0.000913308462663447
"ANKRD11"	"0.0641387350243596"	"0.000358421533828138"	0.000913308462663447
"TEP1"	"-0.260477392843003"	"0.00036027505779612"	0.000917564072859568
"FAM107B"	"-0.0948518096091884"	"0.000364948155742793"	0.000928992709936616
"ABCA2"	"-0.140899615614305"	"0.000365889550417251"	0.000930915326137889
"IL7R"	"-0.454693328276955"	"0.000369677880379224"	0.000939597945963861
"EIF2AK3"	"-0.219152152363904"	"0.000369677880379224"	0.000939597945963861
"MFSD10"	"0.115768192875563"	"0.000370630675971197"	0.000941541209348871
"SIPA1L1"	"0.173806201905637"	"0.000371585766953313"	0.000943488328071305
"OARD1"	"0.100601917549965"	"0.00037254315841808"	0.000944959877488456
"CSF2RA"	"-1.52750531276526"	"0.000372498977089597"	0.000944959877488456
"ZBTB11"	"0.153365297991979"	"0.000373502855468168"	0.00094691398025939
"ZNF107"	"-0.190550692325827"	"0.000375429186785908"	0.000951315497620624
"SLC25A53"	"0.215149291748229"	"0.000377364801931801"	0.000955736070512845
"TRPC4AP"	"0.124739978177386"	"0.000379309742094825"	0.000960175774270402
"RPS10"	"-0.178327401539815"	"0.000380285721974219"	0.000962159424033912
"NFATC3"	"0.0799282290879918"	"0.000382244727251772"	0.000966626959410194
"TMCC1"	"-0.177189886824086"	"0.000383227763050102"	0.000968623178765341
"EIF4E3"	"0.136241442675246"	"0.00038520092704393"	0.000972627479593002
"OTUD5"	"0.104201986785831"	"0.00038520092704393"	0.000972627479593002
"NUP214"	"-0.155623860065761"	"0.000386191065701784"	0.000974635575499659
"KIAA1109"	"-0.123140679054089"	"0.0003881784825733"	0.000979157221296847
"WDR26"	"-0.129814305950653"	"0.000389175771311821"	0.000980683732041173
"USP47"	"0.0956237888855998"	"0.000389175771311821"	0.000980683732041173
"PURA"	"0.101985878678461"	"0.000394198229471503"	0.000992339981789863
"MIGA2"	"0.134638344897487"	"0.000394198229471503"	0.000992339981789863
"GTDC1"	"0.151453863025155"	"0.000395209961164209"	0.00099388648855876
"PTER"	"-0.216344256875054"	"0.000395209961164209"	0.00099388648855876
"SERTAD1"	"-0.301080820674423"	"0.000397240707277171"	0.000997989963737021
"SCYL2"	"0.12551705510397"	"0.000397240707277171"	0.000997989963737021
"GZMA"	"0.0662974260822622"	"0.000400305113702437"	0.00100467946750607
"STAG2"	"-0.113655915740366"	"0.000400305113702437"	0.00100467946750607
"TAB2"	"-0.230304191429453"	"0.00040546158320932"	0.0010171107518621
"PRKCD"	"-0.163392880554134"	"0.000414899916561786"	0.0010402653547078
"WDFY1"	"0.129569196514192"	"0.000417025004547886"	0.00104506967572571
"UBL7-AS1"	"-0.156737622405122"	"0.000422382279889699"	0.00105796502954846
"RHOBTB3"	"-0.649698129989642"	"0.000425798325856789"	0.0010659876005684
"UBE2D1"	"-0.106113631913069"	"0.000435503070655516"	0.0010886488552818
"SIRT7"	"0.08863418541691"	"0.000435503070655516"	0.0010886488552818
"MAZ"	"0.0948594879948014"	"0.000435503070655516"	0.0010886488552818
"RAPGEF2"	"-0.324143023316916"	"0.000438842016869534"	0.00109644743675395
"MCM3AP"	"0.112115836288749"	"0.000446726698058887"	0.0011155900867152
"LINC00909"	"0.164609272221142"	"0.000447863786603584"	0.00111731404518261
"CTDSPL2"	"0.135213188535003"	"0.000447863786603584"	0.00111731404518261
"PRKRIP1"	"0.100644253561395"	"0.000459384194595006"	0.00114548342042085
"CD52"	"-0.0890213277155398"	"0.000460551318444342"	0.00114738890742146
"NCF2"	"-0.521081576909819"	"0.000460607142363513"	0.00114738890742146
"ZSCAN26"	"0.172703980748554"	"0.000465247537159415"	0.00115837141904997
"AGO3"	"-0.130227674124833"	"0.000471180641797086"	0.00117255998520847
"ABCA5"	"0.135075860895176"	"0.000477184269975126"	0.00118690985500526
"LY75"	"-0.258998201569004"	"0.000479605639819694"	0.00119115561587791
"ARF3"	"-0.14697127413508"	"0.000479605639819694"	0.00119115561587791
