"gene"	"log2FC"	"pval"	"adjp"
"PSMA3-AS1"	"-0.207433741438003"	"3.7414504320665e-28"	5.08552583184691e-27
"ZNF131"	"-0.25475837346039"	"3.98173172692819e-28"	5.39745856316932e-27
"POLR3A"	"-0.458748282409325"	"4.3313481346947e-28"	5.85551442425483e-27
"KIF3B"	"-0.352211994676475"	"4.85119010143092e-28"	6.54060724726616e-27
"KIAA1551"	"-0.194574445174971"	"5.03173500117019e-28"	6.76578991286379e-27
"KCTD12"	"-2.10274277665024"	"5.30141839912996e-28"	7.109301563659e-27
"C9orf72"	"-0.590283138711545"	"5.39332767232181e-28"	7.21321524517478e-27
"CLEC16A"	"-0.361887495228015"	"5.41305702812499e-28"	7.22029633458165e-27
"XRN1"	"-0.24088162607898"	"5.57349066463036e-28"	7.41452135757475e-27
"UBC"	"-0.147685421628369"	"5.84431295358607e-28"	7.75417861905505e-27
"MED31"	"-0.378512825013249"	"5.99550561208335e-28"	7.93373520413781e-27
"HDAC10"	"-0.30293027852603"	"6.59182728352856e-28"	8.69982059952767e-27
"ARHGEF3"	"-0.31323887319311"	"7.46120002525889e-28"	9.82129540166973e-27
"EZH2"	"-0.597395126923664"	"7.54316117630765e-28"	9.90312131335718e-27
"LTA4H"	"-0.33210774210371"	"7.70977187908441e-28"	1.0095360978843e-26
"DGKA"	"-0.64915259508717"	"9.38336689774368e-28"	1.2222812818363e-26
"ZNF43"	"-0.535142671826403"	"9.98135401567079e-28"	1.29679825419183e-26
"TMF1"	"-0.212800359901319"	"1.21430152297248e-27"	1.56949256276701e-26
"RNF157"	"-0.862073662813033"	"1.21430152297248e-27"	1.56949256276701e-26
"SUPT20H"	"-0.333008099376066"	"1.26831547248081e-27"	1.63508092612088e-26
"CEBPD"	"-0.850986873643394"	"1.31038349720445e-27"	1.68497127326906e-26
"MYBL1"	"0.298676123537291"	"1.41400054416624e-27"	1.81354633895373e-26
"RFX3"	"-0.473154511428915"	"1.59925259756802e-27"	2.04589808006016e-26
"DOCK9"	"-0.607504542918644"	"1.71926635867985e-27"	2.1882367242027e-26
"SLC9A9"	"-0.373977896727674"	"1.85489935863698e-27"	2.34891306124106e-26
"SPEN"	"-0.275282518332887"	"2.00837896107957e-27"	2.53684635437374e-26
"POLR2B"	"-0.213247752873377"	"2.08977627690242e-27"	2.63301283049519e-26
"BLVRA"	"-0.405622254925617"	"2.27069211134359e-27"	2.85376933189463e-26
"SBNO2"	"-0.495297206965071"	"2.40562396281183e-27"	3.01577219598616e-26
"LTN1"	"-0.263666133406394"	"2.74887433654698e-27"	3.437467357852e-26
"MDN1"	"-0.466314131434261"	"2.76875324227086e-27"	3.45369170020919e-26
"SLC17A5"	"0.317238662795372"	"3.15196005686219e-27"	3.92191646876236e-26
"GPR25"	"-1.93206621480804"	"3.21916961235409e-27"	3.99560456600376e-26
"RNF168"	"-0.270703954776608"	"3.58770141977456e-27"	4.43103271647219e-26
"SNRNP200"	"-0.207624604142623"	"3.58770141977456e-27"	4.43103271647219e-26
"PSME2"	"-0.277377340342171"	"3.60062193833749e-27"	4.43603717624732e-26
"ANK3"	"-1.44273722529022"	"3.62368523141188e-27"	4.45348243919465e-26
"PHKB"	"-0.337866842787527"	"3.81373778142324e-27"	4.67556774085271e-26
"POMC"	"-0.406751139011847"	"4.01044541513949e-27"	4.89274340647018e-26
"DHRS1"	"-0.366112122312731"	"4.15707869423925e-27"	5.05929625999628e-26
"FCER1G"	"-1.62809297653137"	"4.2172019463233e-27"	5.12001071250222e-26
"CLDND1"	"-0.520809608605215"	"4.30902670645728e-27"	5.21882604980613e-26
"UPP1"	"-0.294724243762007"	"4.59653999240268e-27"	5.55359735313966e-26
"RAPGEF6"	"-0.375148270069789"	"4.95608765628685e-27"	5.97357842331249e-26
"ADCY7"	"-0.303030862726672"	"5.2863738020159e-27"	6.35635619175085e-26
"CISH"	"-0.775090207138731"	"5.42063287881146e-27"	6.50215963065106e-26
"CWC22"	"-0.301487776026336"	"5.51859694372881e-27"	6.60383299342859e-26
"FAM208A"	"-0.281990229373002"	"5.88602642094892e-27"	7.02670743617816e-26
"A1BG"	"-0.699032434139522"	"6.71918631084578e-27"	8.00223093496443e-26
"MT-ND6"	"-0.231002224267148"	"7.26895719390425e-27"	8.63641897480025e-26
"SYNGR2"	"-0.268076461293458"	"7.58739624094226e-27"	8.99340189506948e-26
"LDHB"	"-0.244214114293129"	"8.53620224133883e-27"	1.0094109600751e-25
"ESF1"	"-0.243229808256233"	"8.75211012800614e-27"	1.03250129387469e-25
"GRIPAP1"	"-0.333991286541853"	"8.87790804293846e-27"	1.04487755366537e-25
"HMOX1"	"-1.55704057258334"	"9.3401483648838e-27"	1.09670004979222e-25
"LINC00402"	"-2.08717462142589"	"9.49453633701953e-27"	1.11221711376514e-25
"TAP1"	"-0.344572663567389"	"9.56835160376999e-27"	1.11824520378639e-25
"TRMT1L"	"-0.546758168675258"	"9.74043773138833e-27"	1.1357032525036e-25
"IL4R"	"-0.463719180363974"	"9.81012825054718e-27"	1.14116887230784e-25
"MS4A6A"	"-1.23024678821899"	"1.04328463090509e-26"	1.20798836198779e-25
"PARVG"	"-0.305174761932779"	"1.04228117217903e-26"	1.20798836198779e-25
"CYLD"	"-0.279546760849835"	"1.12723185254388e-26"	1.30217407076778e-25
"FTO"	"-0.315401474887052"	"1.18062027372877e-26"	1.35757761130835e-25
"AC004687.1"	"-0.404186789857299"	"1.20609937239961e-26"	1.38369473870249e-25
"SFXN1"	"-0.242623801042053"	"1.21904260689509e-26"	1.39534350564971e-25
"SIRPG"	"-1.14207430222984"	"1.39046135853001e-26"	1.58791956971852e-25
"LAX1"	"-0.414175821513871"	"1.41036777174603e-26"	1.60698396224912e-25
"CFP"	"-1.72195783640953"	"1.44268116025629e-26"	1.6400661735459e-25
"P2RX7"	"-0.642899268028674"	"1.46137202766438e-26"	1.65754713886105e-25
"ZNF44"	"-0.449290169274476"	"1.51421785279558e-26"	1.71360128952115e-25
"FO393401.1"	"-0.336872850392829"	"1.78273116066459e-26"	2.0083831679379e-25
"VPS41"	"-0.375521786865534"	"1.78273116066459e-26"	2.0083831679379e-25
"LPIN2"	"-0.247636862396623"	"1.83402694760898e-26"	2.06152871728991e-25
"VWA8"	"-0.332789937527683"	"2.00394545850038e-26"	2.24747425637195e-25
"POGLUT1"	"-0.347792264096725"	"2.14343940862771e-26"	2.39854226441964e-25
"MTMR4"	"-0.321272093988551"	"2.22068085006223e-26"	2.47942982410966e-25
"WDR73"	"-0.463643589026901"	"2.244386835965e-26"	2.50031691614631e-25
"PHACTR2"	"-0.82818078843994"	"2.4260678720877e-26"	2.69670922137393e-25
"ORC2"	"-0.336799003003689"	"2.4346638546095e-26"	2.70026354783963e-25
"ZNF266"	"-0.320622941114109"	"2.5672862689333e-26"	2.84105440646114e-25
"SPPL2B"	"-0.54510968133922"	"2.64559010975463e-26"	2.92124541478867e-25
"MBTPS1"	"-0.240900979383853"	"2.66907102003544e-26"	2.94068133088486e-25
"TRIM38"	"-0.263531358371321"	"2.78467527136541e-26"	3.06130674887248e-25
"CNPY3"	"-0.208811440409578"	"2.80441946147779e-26"	3.07625134787542e-25
"KMT2E-AS1"	"-0.309742758567259"	"2.87462330809991e-26"	3.14636012847172e-25
"FCMR"	"-0.452892102079388"	"2.89499962355014e-26"	3.16174413034886e-25
"GTF2I"	"-0.228337700822663"	"2.98847927218377e-26"	3.25672621339068e-25
"MACF1"	"-0.207998232476046"	"3.25264215420214e-26"	3.53689479463459e-25
"ZNF585A"	"-0.505950570955846"	"3.31636574950395e-26"	3.59836474599105e-25
"CASP2"	"-0.392078969874524"	"3.45363710287501e-26"	3.73919757328589e-25
"NUP43"	"-0.544667326929537"	"3.56498174636982e-26"	3.85141224521422e-25
"HMBOX1"	"-0.400129248554441"	"3.62836994811892e-26"	3.91144536217475e-25
"SLC16A1-AS1"	"-0.50908987092553"	"3.65403693525775e-26"	3.93064360218479e-25
"KIAA0100"	"-0.28871436457533"	"3.798456176693e-26"	4.07722699481081e-25
"GALNT11"	"-0.337176108769623"	"3.962462903606e-26"	4.24416262180668e-25
"DDX42"	"-0.287906973577467"	"3.97644284915727e-26"	4.2500357118557e-25
"NCF1"	"-1.17132908318544"	"4.13348663782187e-26"	4.40846485338699e-25
"NOP10"	"-0.232012785157561"	"4.1480645904146e-26"	4.41459980452209e-25
"MAP3K1"	"-0.435149651472883"	"4.26653780272419e-26"	4.53104502955975e-25
"IL32"	"-0.0755048000010694"	"4.65881275930933e-26"	4.93715708094603e-25
"IRF9"	"-0.333618808208201"	"4.67522624512805e-26"	4.94407646472104e-25
"DDAH2"	"-0.386619941506455"	"4.77491783132126e-26"	5.03884788866433e-25
"SOCS1"	"-0.772612844860019"	"4.84254661912826e-26"	5.09945646081675e-25
"NBAS"	"-0.359485374062379"	"5.12268829147069e-26"	5.37184210355061e-25
"RANBP2"	"-0.28025197282205"	"5.1588167401835e-26"	5.39841032100374e-25
"APOL6"	"-0.290534456972612"	"5.36208480884184e-26"	5.59940463754215e-25
"CASP8AP2"	"-0.389128376587947"	"5.57328916297657e-26"	5.80783174858517e-25
"ABCD2"	"-0.470101683088665"	"5.97863846611685e-26"	6.2172868206895e-25
"ITPKB"	"-0.337613680032693"	"6.80707620091863e-26"	7.04948139896377e-25
"CTSS"	"-0.234187868441907"	"7.27572703052879e-26"	7.5192534311374e-25
"ANKIB1"	"-0.362404206566843"	"7.83098211241039e-26"	8.07640670644882e-25
"VEZT"	"-0.365656719549349"	"8.51713539528807e-26"	8.76598996856603e-25
"AKAP5"	"-1.47655495949727"	"9.67585457666521e-26"	9.93811593274731e-25
"CAMK1D"	"-0.292010175359414"	"1.00731910983278e-25"	1.0325020875786e-24
"TMEM156"	"-0.409259854090534"	"1.07267154534012e-25"	1.09723989157286e-24
"PABPC1L"	"-0.544645071506094"	"1.12639142488167e-25"	1.14983875658329e-24
"LGALS2"	"-1.6284674501925"	"1.23895819862828e-25"	1.26217289399973e-24
"ZBTB17"	"-0.361598894778538"	"1.25501651190342e-25"	1.27593345376848e-24
"CCDC141"	"-1.69093157000303"	"1.2762752865868e-25"	1.29491460111707e-24
"DDX3X"	"-0.23943785571934"	"1.34093937210675e-25"	1.35776897556234e-24
"CKAP4"	"-1.64342721439377"	"1.56531582879143e-25"	1.58175955062924e-24
"ZNF181"	"-0.483551392927328"	"1.6014827615439e-25"	1.61179411936471e-24
"ATP2A3"	"-0.255213010341437"	"1.87267417911187e-25"	1.88094703693124e-24
"ATM"	"-0.255069879106429"	"2.08549850357086e-25"	2.09051373043315e-24
"SMC1A"	"-0.276371029958089"	"2.14420583125488e-25"	2.14506351358738e-24
"DGCR2"	"-0.28989627741732"	"2.18930840358391e-25"	2.18581250194146e-24
"GBF1"	"-0.275294249594182"	"2.21221099305675e-25"	2.20427876240436e-24
"CST3"	"-0.417794529352698"	"2.44621291202415e-25"	2.42776924324302e-24
"CD14"	"-1.11027423903924"	"2.49507734275276e-25"	2.47136175612858e-24
"DDX60L"	"-0.270323818597453"	"2.59462270468139e-25"	2.5648819701218e-24
"CARMIL2"	"-0.588364676418294"	"2.75195044948076e-25"	2.71504066041475e-24
"LSG1"	"-0.353012972244996"	"2.79032160119432e-25"	2.74747808054606e-24
"LACTB"	"-0.444625210672756"	"3.23782659325027e-25"	3.18184845175596e-24
"ZNF737"	"-0.494511735415681"	"3.35169311374225e-25"	3.28728803038014e-24
"PCF11"	"-0.184600414006316"	"3.49358123002832e-25"	3.41974428818036e-24
"QSOX1"	"-0.453859214655292"	"3.91520173144319e-25"	3.81751248746176e-24
"AP3M2"	"-0.642824470039356"	"4.0386918589177e-25"	3.92262848122453e-24
"RGS2"	"-0.519846803034187"	"4.0526490140387e-25"	3.92855627291116e-24
"MECP2"	"-0.195203839423668"	"4.13740132349766e-25"	4.00295578726021e-24
"SMG6"	"-0.389501759251542"	"4.32710342067465e-25"	4.17841144984838e-24
"RINT1"	"-0.357542012549522"	"4.35704352521215e-25"	4.19921612969387e-24
"KRI1"	"-0.382023486968905"	"4.37209046505223e-25"	4.20561471272909e-24
"MAP3K6"	"-0.618356054986602"	"5.03541907135973e-25"	4.82512762355199e-24
"ATG3"	"-0.255318350575082"	"5.05278583150423e-25"	4.8325114204941e-24
"CRTC3"	"-0.415366844066694"	"5.28402825395914e-25"	5.03442082405783e-24
"AP2A2"	"-0.34181446620465"	"5.43151172943945e-25"	5.16509917693082e-24
"NFATC2"	"-0.244405668468244"	"5.48786341509771e-25"	5.20878421296371e-24
"CCDC84"	"-0.298372621425961"	"5.73882382330022e-25"	5.43666605381585e-24
"UBXN2B"	"-0.388511518320776"	"6.1684529960968e-25"	5.83262795585561e-24
"MR1"	"-0.380843144729489"	"6.4502287382051e-25"	6.08755549971734e-24
"SRRT"	"-0.30529654706395"	"7.1746698572472e-25"	6.75851198228823e-24
"FLT3LG"	"-0.329183647288646"	"7.3743559979164e-25"	6.93355802661237e-24
"YLPM1"	"-0.291120165923894"	"8.31473311675371e-25"	7.80305723264579e-24
"HIVEP2"	"-0.681878946350889"	"8.45843346940632e-25"	7.92304947827161e-24
"LEPROT"	"-0.264788709120507"	"8.69348873037559e-25"	8.12800572511004e-24
"SMC5"	"-0.205711446557246"	"9.53560945605277e-25"	8.89871613790596e-24
"CYTOR"	"-0.237072540176753"	"9.5683047077691e-25"	8.91259965516965e-24
"PTPRK"	"-1.85257862888539"	"1.04220200399847e-24"	9.68976658736124e-24
"OSGEPL1"	"-0.469438990453602"	"1.06388457229095e-24"	9.87300673580581e-24
"TAB2"	"-0.438392864901866"	"1.09713022994977e-24"	1.01626766855718e-23
"MCFD2"	"-0.297878766945293"	"1.11223452187953e-24"	1.0283543583071e-23
"ARHGAP15"	"-0.242450707427082"	"1.12369777216154e-24"	1.03512638238527e-23
"PARG"	"-0.322987304880716"	"1.13527806452178e-24"	1.04387148506212e-23
"FOXK2"	"-0.384556993915536"	"1.2364936205458e-24"	1.13277309340112e-23
"GPR183"	"-1.47259995514104"	"1.24496683925238e-24"	1.13845048079349e-23
"FADS3"	"0.446887671538086"	"1.31037644933469e-24"	1.19607718970294e-23
"GIGYF2"	"-0.330208509794042"	"1.31485619466247e-24"	1.19798008847025e-23
"S100A4"	"0.1527803950001"	"1.38863055653974e-24"	1.26289637160214e-23
"SQLE"	"-0.519750815460676"	"1.45158007120502e-24"	1.31775018442242e-23
"NCAPD3"	"-0.318754938145172"	"1.57531179962642e-24"	1.42748362712524e-23
"MT1F"	"-0.421948505037108"	"1.62435755061924e-24"	1.46397053481035e-23
"SMC3"	"-0.200787820984711"	"1.61883417091139e-24"	1.46397053481035e-23
"ZNF830"	"-0.229839469372444"	"1.62435755061924e-24"	1.46397053481035e-23
"GRK5"	"-0.516596947450126"	"1.6749156341896e-24"	1.50682158313244e-23
"SLC5A3"	"-0.341965527285187"	"1.75070780191496e-24"	1.57217960954733e-23
"YARS"	"-0.289384471180273"	"1.80515991769011e-24"	1.61817381868923e-23
"SECTM1"	"-2.31076922787858"	"2.02859592185239e-24"	1.8119708573403e-23
"TMEM161B-AS1"	"-0.33093040714083"	"2.02643854839114e-24"	1.8119708573403e-23
"SHISAL2A"	"-0.378044013084242"	"2.06818681455258e-24"	1.84404107778824e-23
"MED12"	"-0.328317223445065"	"2.16158679356224e-24"	1.92388917106732e-23
"PAPOLG"	"-0.3401689560901"	"2.16894209971188e-24"	1.92700681754153e-23
"ZNF138"	"-0.296187842861575"	"2.2668476477647e-24"	2.01042055569486e-23
"REV1"	"-0.28032117248986"	"2.3292602018985e-24"	2.0621167309551e-23
"WARS"	"-0.343248703410511"	"2.35310122427755e-24"	2.07954281339864e-23
"CD81"	"-0.284969802148047"	"2.42608429575606e-24"	2.14025990253471e-23
"GPR89A"	"-0.308405034366732"	"2.51833697374062e-24"	2.21383506900713e-23
"VAMP4"	"-0.201080915172551"	"2.51833697374062e-24"	2.21383506900713e-23
"SOS1"	"-0.30056002647504"	"2.56141068805128e-24"	2.24775022133904e-23
"SAMD9"	"-0.254137499241797"	"2.64975945085317e-24"	2.32120784118521e-23
"ZCCHC7"	"-0.251480519972879"	"2.78797260169895e-24"	2.43801380309408e-23
"KDM4B"	"-0.30027497428033"	"2.80693255458126e-24"	2.45031005899048e-23
"SPATA5"	"-0.382952251280511"	"2.88405809712448e-24"	2.51046278552685e-23
"IFI27"	"-1.5753297492665"	"2.88587785221499e-24"	2.51046278552685e-23
"CLN8"	"-0.662188900501621"	"3.22494209679061e-24"	2.80054867502546e-23
"MGA"	"-0.269229527985577"	"3.26896727215217e-24"	2.83386036313781e-23
"AC243960.1"	"-0.299104508864498"	"3.2800474695816e-24"	2.83854627038878e-23
"IP6K2"	"-0.275523539095967"	"3.32474150721891e-24"	2.87225509829171e-23
"MTMR1"	"-0.478477359219772"	"3.33600895008218e-24"	2.87702013246742e-23
"CD55"	"-0.690305668418363"	"3.38145821496669e-24"	2.91119690038957e-23
"CAMK4"	"-0.599047281966141"	"3.474204746842e-24"	2.98590586661575e-23
"HEATR5B"	"-0.302613468935854"	"3.67973997868503e-24"	3.15712853745841e-23
"C12orf75"	"0.209765617001521"	"3.71724112744274e-24"	3.18384248621037e-23
"SLC35B4"	"-0.375749730946151"	"3.91050109264274e-24"	3.34364554964085e-23
"ZNF426"	"-0.399743865751365"	"3.96369665018582e-24"	3.38334652631902e-23
"ZDHHC7"	"-0.301092876107812"	"3.97710715090996e-24"	3.38901021615871e-23
"SLC24A4"	"-2.35671452283813"	"4.01615766311614e-24"	3.41646609369165e-23
"SREBF2"	"-0.238886666083361"	"4.15558807863005e-24"	3.52907496932216e-23
"MGAT1"	"-0.308516833023482"	"4.25495610906174e-24"	3.60733736568251e-23
"PLCG1"	"-0.361486406329707"	"4.64507960226909e-24"	3.9247784071875e-23
"DIDO1"	"-0.196843970212854"	"4.64507960226909e-24"	3.9247784071875e-23
"PROK2"	"1.11000562973267"	"4.69220891146528e-24"	3.9513390310871e-23
"TXLNA"	"-0.354472102839882"	"4.69231384339412e-24"	3.9513390310871e-23
"COMT"	"-0.248993079206486"	"4.91910728794369e-24"	4.13535708475535e-23
"RFLNB"	"-0.463749620062701"	"4.93571613717171e-24"	4.14235773794176e-23
"BLK"	"-0.973958382811978"	"4.97570736584159e-24"	4.16892600400999e-23
"ZAP70"	"-0.159108031158794"	"5.01959721704826e-24"	4.19866643472833e-23
"GCA"	"-0.522338881158427"	"5.13940772390366e-24"	4.29170574874226e-23
"SLA"	"-0.264163489493625"	"5.22671660862862e-24"	4.35733941272673e-23
"BTLA"	"-0.648501759831422"	"5.38759055484011e-24"	4.48398135695678e-23
"PLXDC1"	"-0.754722403003202"	"5.87051756531498e-24"	4.87779549197766e-23
"WDR6"	"-0.302134312406972"	"5.96008661632117e-24"	4.94400551489859e-23
"KNOP1"	"-0.369137742449147"	"6.43944498015066e-24"	5.33279864084662e-23
"PSEN1"	"-0.311606881969174"	"6.95695968950239e-24"	5.75185328378363e-23
"VPS26A"	"-0.21587335017674"	"7.69432488663722e-24"	6.35099225791409e-23
"METTL14"	"-0.275663394604159"	"7.79831549476688e-24"	6.42622308151959e-23
"FKBP1A"	"-0.272858615172634"	"8.11871211740643e-24"	6.66827553551182e-23
"TOB2"	"-0.349544081528348"	"8.20082740251714e-24"	6.72467847006405e-23
"FMNL3"	"-0.447362426212995"	"8.2560273618919e-24"	6.75886233456355e-23
"EXOC1"	"-0.293103391397036"	"8.65286710068585e-24"	7.07216360092004e-23
"PIK3C3"	"-0.320597299707351"	"9.19095916684188e-24"	7.49970273287815e-23
"SLC35A1"	"-0.565379342165678"	"9.44062155767527e-24"	7.67837220024255e-23
"KLF3"	"0.256908478637748"	"9.56796538504964e-24"	7.76931215195102e-23
"MXRA7"	"0.569931133600103"	"9.79491681702511e-24"	7.94070890093348e-23
"ADGRE5"	"-0.220363843998052"	"9.92698861894143e-24"	8.0347568077581e-23
"SMC6"	"-0.352436947718829"	"1.01284100280053e-23"	8.1845407043752e-23
"DPEP2"	"-0.538174569577303"	"1.0543473475952e-23"	8.50620231075999e-23
"CHST2"	"-2.32673738535042"	"1.0643531511037e-23"	8.57309897233608e-23
"MCOLN2"	"-0.366966666670148"	"1.14247923923386e-23"	9.18759028078419e-23
"CLEC7A"	"-1.24264980796534"	"1.23631985860664e-23"	9.92627918579521e-23
"GIMAP7"	"-0.201321907320266"	"1.25037046181179e-23"	1.00230016826644e-22
"HSD17B11"	"-0.433811134406109"	"1.47256565506152e-23"	1.17852374505884e-22
"S100A6"	"0.134174267611404"	"1.48737387528479e-23"	1.1884735022643e-22
"MAVS"	"-0.398974668400764"	"1.49732785057224e-23"	1.19451896468299e-22
"GIMAP4"	"-0.325930201907105"	"1.50232954772681e-23"	1.1966007002754e-22
"SLC7A5"	"-0.439748271738884"	"1.60591105269993e-23"	1.27706948896742e-22
"PARP4"	"-0.250895325829586"	"1.67142251749945e-23"	1.32705641786226e-22
"ODF2L"	"-0.250795706698681"	"1.7806011183117e-23"	1.41150028427815e-22
"ANKHD1"	"-0.471439873878986"	"1.84087036272465e-23"	1.45696733454884e-22
"SMC2"	"-0.348438071637035"	"1.87799699471023e-23"	1.48400331240767e-22
"STX17"	"-0.293432925715369"	"1.92224937007248e-23"	1.51657592257138e-22
"TMX3"	"-0.286928597920845"	"2.04083901648576e-23"	1.6076026394428e-22
"GABPA"	"-0.312722644635191"	"2.15231698315394e-23"	1.69274992920377e-22
"TTC37"	"-0.238949449072112"	"2.15948119573164e-23"	1.6957182011067e-22
"ZNF280D"	"-0.290659489998252"	"2.35426860652633e-23"	1.84577610812613e-22
"SH3TC1"	"-0.528682302330482"	"2.44182557389616e-23"	1.91142590307177e-22
"NBPF14"	"0.306015347993021"	"2.57496660320124e-23"	2.01249733581447e-22
"NCF2"	"-1.04536755367306"	"3.01351679666114e-23"	2.35157738173152e-22
"PILRB"	"-0.416170851952234"	"3.08985672150099e-23"	2.4073930406461e-22
"OGFRL1"	"-0.329633068821959"	"3.11038721992915e-23"	2.41962004262607e-22
"CABIN1"	"-0.313703045926875"	"3.12070306260288e-23"	2.42387526694714e-22
"COPB1"	"-0.237798132363848"	"3.27956803569173e-23"	2.54331772318295e-22
"CD36"	"-1.18392505129837"	"3.46191311981865e-23"	2.68057111847258e-22
"IFI6"	"-0.236900130950731"	"3.56232489758277e-23"	2.75405705374173e-22
"PARP12"	"-0.274290839751617"	"3.79324377300776e-23"	2.92805638157173e-22
"C16orf74"	"-1.28132007330053"	"3.85150793688919e-23"	2.96845033903232e-22
"CD72"	"-0.462922144845331"	"3.90773978612281e-23"	3.00715606310558e-22
"TATDN2"	"-0.378830272458292"	"4.32893593891977e-23"	3.32616552480441e-22
"PTTG1IP"	"-0.316794549882973"	"4.50378499421958e-23"	3.45520437746723e-22
"TUBA4A"	"-0.282352721479346"	"4.62421720404061e-23"	3.54216454128807e-22
"DICER1"	"-0.242454149451252"	"4.81086822445864e-23"	3.67950502427249e-22
"PCED1B"	"-0.298583491405247"	"5.61651968667537e-23"	4.2891345759924e-22
"SPEF2"	"0.495415164086556"	"5.9396931628063e-23"	4.5290160366398e-22
"CCZ1"	"-0.443912948015136"	"6.21960641203907e-23"	4.72803514787529e-22
"XPR1"	"-0.33320738124743"	"6.21960641203907e-23"	4.72803514787529e-22
"ENTPD1"	"-1.59470207027258"	"6.40616882017575e-23"	4.86246683437316e-22
"PPWD1"	"-0.231527289144429"	"6.57710713110122e-23"	4.98464998026793e-22
"WBP1L"	"-0.303198267328106"	"6.75230966000451e-23"	5.10969030549812e-22
"PPT1"	"-0.274546962067819"	"7.47595305795256e-23"	5.64874882112971e-22
"ARHGAP26"	"-0.234020795978689"	"8.14169278129442e-23"	6.14249582081971e-22
"SLC30A7"	"-0.265371047010892"	"8.385552524277e-23"	6.3169478503665e-22
"TRPM2"	"1.20312648123826"	"8.43427278006897e-23"	6.34409510464737e-22
"LRBA"	"-0.21038563375555"	"9.10153112318738e-23"	6.83571451624373e-22
"XIAP"	"-0.237295994566999"	"9.2518268642852e-23"	6.9381766079692e-22
"IQGAP2"	"-0.195615657262934"	"9.59118030371216e-23"	7.18189878430662e-22
"KLHDC4"	"-0.21159213934788"	"9.71761254291545e-23"	7.26569475929194e-22
"RUNX1"	"-0.24471116626558"	"9.78144595261833e-23"	7.30250636641745e-22
"AMPD2"	"-0.453435038564993"	"9.91036062092071e-23"	7.38772337195907e-22
"MFAP1"	"-0.303574469999762"	"9.94285120848111e-23"	7.4009139501224e-22
"MICU1"	"-0.292936842076858"	"1.00409569769139e-22"	7.46283310527835e-22
"DZIP3"	"-0.534597670203112"	"1.01068925603753e-22"	7.50069385563757e-22
"NAALADL1"	"-0.773255797575124"	"1.02902982893511e-22"	7.62549215456803e-22
